Date,Company,Country,Weight,Liquidity,AvgDailyValue30d,TradeCount30,Rank,Price,Trading Days (90d),Participation,Regime,RawLiquidity,NormLiquidity,AdjLiquidity
2024-06-30 00:00:00,KCB GROUP KENYA (KENYA),KENYA,0.005715007,0.961156012,53485547.5,19,62,31.25,90,0.633333333,MID,21453647.39,0.961156012,0.961156012
2024-06-30 00:00:00,SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.005697392,0.958193418,433980779.5,19,63,284.03,90,0.633333333,HIGH,174074512.7,0.958193418,0.958193418
2024-06-30 00:00:00,CORIS BANK INTERNATIONAL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.003222515,0.943910065,7449575.667,19,64,10500,90,0.633333333,LOW,2988107.573,0.943910065,0.943910065
2024-06-30 00:00:00,BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,0.00543536,0.914124679,414021358.6,19,65,561.68,90,0.633333333,HIGH,166068567.2,0.914124679,0.914124679
2024-06-30 00:00:00,SANLAM (SOUTH AFRICA),SOUTH AFRICA,0.00524463,0.882047457,399493083.3,19,66,80.92,90,0.633333333,HIGH,160241114.5,0.882047457,0.882047457
2024-06-30 00:00:00,BID CORP (SOUTH AFRICA),SOUTH AFRICA,0.005194607,0.873634608,395682772.5,19,67,424.87,90,0.633333333,HIGH,158712756.5,0.873634608,0.873634608
2024-06-30 00:00:00,BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,0.002935572,0.859861131,6786240.333,19,68,3875,90,0.633333333,LOW,2722036.4,0.859861131,0.859861131
2024-06-30 00:00:00,TOTALENERGIES MARKETING SENEGAL (SENEGAL),SENEGAL,0.002859402,0.837550155,6610156.5,19,69,2390,90,0.633333333,LOW,2651407.218,0.837550155,0.837550155
2024-06-30 00:00:00,FILTISCA IVORY COAST (IVORY COAST),IVORY COAST,0.002853064,0.835693735,6595505.167,19,70,1380,90,0.633333333,LOW,2645530.406,0.835693735,0.835693735
2024-06-30 00:00:00,SBN HOLDINGS (NAMIBIA),NAMIBIA,0.00282147,0.826439383,23546107.67,10,71,858,90,0.333333333,LOW,2616234.185,0.826439383,0.826439383
2024-06-30 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.002654494,0.777530231,6136464.167,19,72,2110,90,0.633333333,LOW,2461403.96,0.777530231,0.777530231
2024-06-30 00:00:00,NSIA BANK IVORY COAST (IVORY COAST),IVORY COAST,0.00261397,0.765660425,6042784.667,19,73,6290,90,0.633333333,LOW,2423828.072,0.765660425,0.765660425
2024-06-30 00:00:00,BIDVEST (SOUTH AFRICA),SOUTH AFRICA,0.004366801,0.734413259,332627246.8,19,74,284.44,90,0.633333333,HIGH,133420484.6,0.734413259,0.734413259
2024-06-30 00:00:00,HARMONY GOLD MINING COMPANY (SOUTH AFRICA),SOUTH AFRICA,0.004174168,0.702016027,317954034.1,19,75,168.05,90,0.633333333,HIGH,127534895.9,0.702016027,0.702016027
2024-06-30 00:00:00,EMAAR MISR EGYPT (EGYPT),EGYPT,0.004105699,0.690500815,61649766.83,15,76,6.48,90,0.5,MID,15412441.71,0.690500815,0.690500815
2024-06-30 00:00:00,ECOBANK IVORY COAST (IVORY COAST),IVORY COAST,0.00231115,0.676961271,5342748.633,19,77,17,90,0.633333333,LOW,2143035.841,0.676961271,0.676961271
2024-06-30 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.003298491,0.664138021,46164725.94,17,78,34.05,90,0.566666667,MID,14824006.44,0.664138021,0.664138021
2024-06-30 00:00:00,SAPH IVORY COAST (IVORY COAST),IVORY COAST,0.002237473,0.655380361,5172426.667,19,79,2800,90,0.633333333,LOW,2074717.807,0.655380361,0.655380361
2024-06-30 00:00:00,CLICKS (SOUTH AFRICA),SOUTH AFRICA,0.003791438,0.637648161,288800821.3,19,80,344.36,90,0.633333333,HIGH,115841218.3,0.637648161,0.637648161
2024-06-30 00:00:00,DISCOVERY HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003677598,0.61850244,280129424.8,19,81,134.69,90,0.633333333,HIGH,112363024.8,0.61850244,0.61850244
2024-06-30 00:00:00,ALEXANDRIA MINERAL OILS EGYPT (EGYPT),EGYPT,0.00366386,0.616191948,55015271.65,15,82,9.7,90,0.5,MID,13753817.91,0.616191948,0.616191948
2024-06-30 00:00:00,VIVO ENERGY IVORY COAST (IVORY COAST),IVORY COAST,0.00208535,0.610821953,4820760.5,19,83,850,90,0.633333333,LOW,1933660.601,0.610821953,0.610821953
2024-06-30 00:00:00,FCMB GROUP NIGERIA (NIGERIA),NIGERIA,0.003026368,0.609347045,42356164.59,17,84,7.75,90,0.566666667,MID,13601035.07,0.609347045,0.609347045
2024-06-30 00:00:00,SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,0.003604953,0.606284878,274595900,19,85,19.72,90,0.633333333,HIGH,110143466.6,0.606284878,0.606284878
2024-06-30 00:00:00,SIMBISA BRANDS (ZIMBABWE),ZIMBABWE,0.002064222,0.604633201,4306655.376,20,86,34.99,90,0.666666667,LOW,1914069.056,0.604633201,0.604633201
2024-06-30 00:00:00,GLENCORE (SOUTH AFRICA),SOUTH AFRICA,0.003567563,0.599996518,271747803.6,19,87,104.34,90,0.633333333,HIGH,109001063.5,0.599996518,0.599996518
2024-06-30 00:00:00,ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003507987,0.589977042,267209826.3,19,88,233.31,90,0.633333333,HIGH,107180830.3,0.589977042,0.589977042
2024-06-30 00:00:00,MR PRICE (SOUTH AFRICA),SOUTH AFRICA,0.003442321,0.578933156,262207877.6,19,89,205.92,90,0.633333333,HIGH,105174493.1,0.578933156,0.578933156
2024-06-30 00:00:00,WOOLWORTHS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003436729,0.577992699,261781930,19,90,61.78,90,0.633333333,HIGH,105003640.8,0.577992699,0.577992699
2024-06-30 00:00:00,FOSCHINI (SOUTH AFRICA),SOUTH AFRICA,0.003421841,0.575488912,260647925.8,19,91,127.51,90,0.633333333,HIGH,104548779.1,0.575488912,0.575488912
2024-06-30 00:00:00,SERVAIR ABIDJAN IVORY COAST (IVORY COAST),IVORY COAST,0.001953411,0.572175609,4515753.833,19,92,2000,90,0.633333333,LOW,1811319.038,0.572175609,0.572175609
2024-06-30 00:00:00,MONDI (SOUTH AFRICA),SOUTH AFRICA,0.003326572,0.559466446,253391100.2,19,93,352,90,0.633333333,HIGH,101637985.7,0.559466446,0.559466446
2024-06-30 00:00:00,SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),EGYPT,0.003324011,0.559035782,49912215.68,15,94,27.82,90,0.5,MID,12478053.92,0.559035782,0.559035782
2024-06-30 00:00:00,REMGRO (SOUTH AFRICA),SOUTH AFRICA,0.003253695,0.547209958,247839945.1,19,95,136.09,90,0.633333333,HIGH,99411355.77,0.547209958,0.547209958
2024-06-30 00:00:00,NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),NIGERIA,0.002593854,0.52226212,36302826.93,17,96,34.5,90,0.566666667,MID,11657241.09,0.52226212,0.52226212
2024-06-30 00:00:00,DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),NIGERIA,0.002572724,0.518007757,36007103,17,97,43,90,0.566666667,MID,11562280.85,0.518007757,0.518007757
2024-06-30 00:00:00,DANGOTE CEMENT NIGERIA (NIGERIA),NIGERIA,0.00253101,0.509608661,35423275.6,17,98,656.7,90,0.566666667,MID,11374807.39,0.509608661,0.509608661
2024-06-30 00:00:00,BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),MOROCCO,0.002853282,0.479868081,29752715.79,18,99,296,90,0.6,MID,10710977.69,0.479868081,0.479868081
2024-06-30 00:00:00,NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.002815423,0.473500795,214455912.8,19,100,127.3,90,0.633333333,HIGH,86020649.47,0.473500795,0.473500795
2024-07-31 00:00:00,SONATEL SENEGAL (SENEGAL),SENEGAL,0.081300661,25.55089818,216297349.2,22,1,20700,90,0.733333333,LOW,116319907.8,25.55089818,25.55089818
2024-07-31 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.080817306,15.82429271,1116176846,22,2,44,90,0.733333333,MID,600255103.6,15.82429271,15.82429271
2024-07-31 00:00:00,FIRST HOLDCO NIGERIA (NIGERIA),NIGERIA,0.06991225,13.68904698,965565890.2,22,3,20.95,90,0.733333333,MID,519259878.7,13.68904698,13.68904698
2024-07-31 00:00:00,ZENITH BANK NIGERIA (NIGERIA),NIGERIA,0.06138656,12.01968899,847816631.2,22,4,33.1,90,0.733333333,MID,455936943.9,12.01968899,12.01968899
2024-07-31 00:00:00,UNITED BANK FOR AFRICA NIGERIA (NIGERIA),NIGERIA,0.031886613,6.243503115,440389579.4,22,5,20.3,90,0.733333333,MID,236831729.4,6.243503115,6.243503115
2024-07-31 00:00:00,NASPERS (SOUTH AFRICA),SOUTH AFRICA,0.029482895,5.113850519,2053094780,22,6,704.44,90,0.733333333,HIGH,1104108748,5.113850519,5.113850519
2024-07-31 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.017360005,4.316778647,36543051.11,22,7,35.91,90,0.733333333,LOW,19652040.82,4.316778647,4.316778647
2024-07-31 00:00:00,SGB IVORY COAST (IVORY COAST),IVORY COAST,0.015758377,3.918514238,33171602.67,22,8,20500,90,0.733333333,LOW,17838950.77,3.918514238,3.918514238
2024-07-31 00:00:00,FIDELITY BANK NIGERIA (NIGERIA),NIGERIA,0.019823585,3.881522801,273785751.7,22,9,10.6,90,0.733333333,MID,147235893.2,3.881522801,3.881522801
2024-07-31 00:00:00,MTN NIGERIA (NIGERIA),NIGERIA,0.018495664,3.621511472,255445682.4,22,10,200,90,0.733333333,MID,137373011.4,3.621511472,3.621511472
2024-07-31 00:00:00,TALAAT MOUSTAFA GROUP EGYPT (EGYPT),EGYPT,0.01907751,3.30902148,282418835.5,20,11,56.25,90,0.666666667,MID,125519482.5,3.30902148,3.30902148
2024-07-31 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.01681383,3.292202786,232217678.7,22,12,3730,90,0.733333333,MID,124881507.2,3.292202786,3.292202786
2024-07-31 00:00:00,NESTLE IVORY COAST (IVORY COAST),IVORY COAST,0.012800237,3.182936307,26944676.5,22,13,8000,90,0.733333333,LOW,14490248.25,3.182936307,3.182936307
2024-07-31 00:00:00,GRINDROD (SOUTH AFRICA),SOUTH AFRICA,0.018174916,3.152465285,1265643178,22,14,1556,90,0.733333333,HIGH,680634775.5,3.152465285,3.152465285
2024-07-31 00:00:00,COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,0.017572428,3.047962899,260137970.6,20,15,83.29,90,0.666666667,MID,115616875.8,3.047962899,3.047962899
2024-07-31 00:00:00,TRANSCORP PLC NIGERIA (NIGERIA),NIGERIA,0.014720436,2.882309576,203305592.8,22,16,11.45,90,0.733333333,MID,109333229.9,2.882309576,2.882309576
2024-07-31 00:00:00,FCMB GROUP NIGERIA (NIGERIA),NIGERIA,0.014404586,2.820465049,198943348.6,22,17,7.85,90,0.733333333,MID,106987311.9,2.820465049,2.820465049
2024-07-31 00:00:00,ORANGE IVORY COAST (IVORY COAST),IVORY COAST,0.011136492,2.769225694,23442470.5,22,18,12655,90,0.733333333,LOW,12606839.69,2.769225694,2.769225694
2024-07-31 00:00:00,FIRSTRAND (SOUTH AFRICA),SOUTH AFRICA,0.014789862,2.56532287,1029918840,22,19,81.7,90,0.733333333,HIGH,553867465.1,2.56532287,2.56532287
2024-07-31 00:00:00,SITAB IVORY COAST (IVORY COAST),IVORY COAST,0.009959604,2.476578012,20965104.83,22,20,6780,90,0.733333333,LOW,11274567.49,2.476578012,2.476578012
2024-07-31 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.009331463,2.320382973,19642858.83,22,21,2700,90,0.733333333,LOW,10563492.97,2.320382973,2.320382973
2024-07-31 00:00:00,PPC (SOUTH AFRICA),SOUTH AFRICA,0.013255562,2.299196312,923075074,22,22,350,90,0.733333333,HIGH,496409262,2.299196312,2.299196312
2024-07-31 00:00:00,PALM IVORY COAST (IVORY COAST),IVORY COAST,0.009103393,2.263670624,19162768.83,22,23,5600,90,0.733333333,LOW,10305311.24,2.263670624,2.263670624
2024-07-31 00:00:00,SIB IVORY COAST (IVORY COAST),IVORY COAST,0.009041825,2.248360983,19033167.33,22,24,6600,90,0.733333333,LOW,10235614.43,2.248360983,2.248360983
2024-07-31 00:00:00,BANK OF KIGALI RWANDA (RWANDA),RWANDA,0.008855648,2.202065741,24992716.67,19,25,305,90,0.633333333,LOW,10024856.35,2.202065741,2.202065741
2024-07-31 00:00:00,CIE BENIN (BENIN),BENIN,0.008402596,2.089408744,17687580.67,22,26,1900,90,0.733333333,LOW,9511987.825,2.089408744,2.089408744
2024-07-31 00:00:00,PROSUS (SOUTH AFRICA),SOUTH AFRICA,0.011895284,2.063254088,828349632.5,22,27,634.89,90,0.733333333,HIGH,445468024.6,2.063254088,2.063254088
2024-07-31 00:00:00,EFG HOLDING EGYPT (EGYPT),EGYPT,0.011637642,2.018565692,172280831.5,20,28,21.12,90,0.666666667,MID,76569258.45,2.018565692,2.018565692
2024-07-31 00:00:00,OANDO PLC NIGERIA (NIGERIA),NIGERIA,0.008964737,1.755324785,123812982.8,22,29,25,90,0.733333333,MID,66583870.75,1.755324785,1.755324785
2024-07-31 00:00:00,GOLD FIELDS (SOUTH AFRICA),SOUTH AFRICA,0.009812608,1.702011013,683318746.7,22,30,319.2,90,0.733333333,HIGH,367473637.1,1.702011013,1.702011013
2024-07-31 00:00:00,CORIS BANK INTERNATIONAL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.00670742,1.667882548,14119213,22,31,10000,90,0.733333333,LOW,7592998.991,1.667882548,1.667882548
2024-07-31 00:00:00,AIRTEL AFRICA NIGERIA (NIGERIA),NIGERIA,0.008452976,1.655120312,116744994.7,22,32,2200,90,0.733333333,MID,62782863.82,1.655120312,1.655120312
2024-07-31 00:00:00,CAPITEC BANK (SOUTH AFRICA),SOUTH AFRICA,0.009420395,1.633980999,656006241.9,22,33,2836,90,0.733333333,HIGH,352785579,1.633980999,1.633980999
2024-07-31 00:00:00,STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,0.008710505,1.510849617,606571790,22,34,221.78,90,0.733333333,HIGH,326200829.3,1.510849617,1.510849617
2024-07-31 00:00:00,GUINNESS NIGERIA (NIGERIA),NIGERIA,0.007490884,1.46673961,103457438.6,22,35,61.9,90,0.733333333,MID,55637111.41,1.46673961,1.46673961
2024-07-31 00:00:00,ABSA (SOUTH AFRICA),SOUTH AFRICA,0.008422517,1.460897575,586517180,22,36,159.8,90,0.733333333,HIGH,315415905.7,1.460897575,1.460897575
2024-07-31 00:00:00,GEREGU POWER NIGERIA (NIGERIA),NIGERIA,0.007414918,1.451865262,102408266.7,22,37,1000,90,0.733333333,MID,55072890.07,1.451865262,1.451865262
2024-07-31 00:00:00,ANGLO AMERICAN (SOUTH AFRICA),SOUTH AFRICA,0.008219247,1.425640189,572362140.5,22,38,551.69,90,0.733333333,HIGH,307803640,1.425640189,1.425640189
2024-07-31 00:00:00,FAWRY EGYPT (EGYPT),EGYPT,0.008145199,1.412796506,120579557,20,39,6.89,90,0.666666667,MID,53590914.21,1.412796506,1.412796506
2024-07-31 00:00:00,BANK OF AFRICA IVORY COAST (IVORY COAST),IVORY COAST,0.005513411,1.370977531,11605807.5,22,40,7900,90,0.733333333,LOW,6241345.367,1.370977531,1.370977531
2024-07-31 00:00:00,BELTONE HOLDING EGYPT (EGYPT),EGYPT,0.007829487,1.358035763,115905829.3,20,41,3.12,90,0.666666667,MID,51513701.89,1.358035763,1.358035763
2024-07-31 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.007757038,1.345469413,94903565.83,22,42,15.9,90,0.733333333,MID,51037028.74,1.345469413,1.345469413
2024-07-31 00:00:00,ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),SOUTH AFRICA,0.007601932,1.31856598,529374278.8,22,43,522.6,90,0.733333333,HIGH,284685723.2,1.31856598,1.31856598
2024-07-31 00:00:00,PRESCO PLC NIGERIA (NIGERIA),NIGERIA,0.00667082,1.306168341,92131439,22,44,413,90,0.733333333,MID,49546240.53,1.306168341,1.306168341
2024-07-31 00:00:00,BANK OF AFRICA BENIN (BENIN),BENIN,0.00523724,1.302304132,11024463,22,45,6800,90,0.733333333,LOW,5928711.213,1.302304132,1.302304132
2024-07-31 00:00:00,NSIA BANK IVORY COAST (IVORY COAST),IVORY COAST,0.005066211,1.259775679,10664444.67,22,46,5995,90,0.733333333,LOW,5735101.354,1.259775679,1.259775679
2024-07-31 00:00:00,STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),NIGERIA,0.006065455,1.187635842,83770671.57,22,47,53,90,0.733333333,MID,45050005.6,1.187635842,1.187635842
2024-07-31 00:00:00,ABU QIR FERTILIZERS EGYPT (EGYPT),EGYPT,0.006630554,1.150079132,98157117.17,20,48,62,90,0.666666667,MID,43625385.41,1.150079132,1.150079132
2024-07-31 00:00:00,SMB IVORY COAST (IVORY COAST),IVORY COAST,0.004461468,1.109398905,9391452.333,22,49,12950,90,0.733333333,LOW,5050514.366,1.109398905,1.109398905
2024-07-31 00:00:00,PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),EGYPT,0.006313568,1.095097385,93464527.26,20,50,4.63,90,0.666666667,MID,41539789.89,1.095097385,1.095097385
2024-07-31 00:00:00,BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,0.004389682,1.091548397,9240341.5,22,51,4850,90,0.733333333,LOW,4969250.318,1.091548397,1.091548397
2024-07-31 00:00:00,BHP (SOUTH AFRICA),SOUTH AFRICA,0.006237355,1.081878129,434349484.9,22,52,501.25,90,0.733333333,HIGH,233583500.8,1.081878129,1.081878129
2024-07-31 00:00:00,BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,0.006233245,1.081165216,434063266.5,22,53,639.96,90,0.733333333,HIGH,233429578.9,1.081165216,1.081165216
2024-07-31 00:00:00,SBN HOLDINGS (NAMIBIA),NAMIBIA,0.004282389,1.064868767,17043018.33,16,54,872,90,0.533333333,LOW,4847791.881,1.064868767,1.064868767
2024-07-31 00:00:00,SODE IVORY COAST (IVORY COAST),IVORY COAST,0.00426678,1.060987353,8981631.5,22,55,5400,90,0.733333333,LOW,4830121.829,1.060987353,1.060987353
2024-07-31 00:00:00,AFRICA GLOBAL LOGISTICS IVORY COAST (IVORY COAST),IVORY COAST,0.004190468,1.042011297,8820992.5,22,56,1300,90,0.733333333,LOW,4743733.744,1.042011297,1.042011297
2024-07-31 00:00:00,BANK OF AFRICA NIGER (NIGER),NIGER,0.004135078,1.028238056,8704397.167,22,57,5235,90,0.733333333,LOW,4681031.365,1.028238056,1.028238056
2024-07-31 00:00:00,SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.005609322,0.972944928,390615280.2,22,58,304.53,90,0.733333333,HIGH,210064217.3,0.972944928,0.972944928
2024-07-31 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.003907959,0.971761944,8226307,22,59,2190,90,0.733333333,LOW,4423925.098,0.971761944,0.971761944
2024-07-31 00:00:00,SANLAM (SOUTH AFRICA),SOUTH AFRICA,0.005454124,0.946025646,379807800,22,60,81.55,90,0.733333333,HIGH,204252194.7,0.946025646,0.946025646
2024-07-31 00:00:00,MTN GROUP (SOUTH AFRICA),SOUTH AFRICA,0.005377596,0.932751694,374478610,22,61,79.11,90,0.733333333,HIGH,201386274.7,0.932751694,0.932751694
2024-07-31 00:00:00,EMAAR MISR EGYPT (EGYPT),EGYPT,0.005217037,0.904902615,77231756.96,20,62,7.01,90,0.666666667,MID,34325225.32,0.904902615,0.904902615
2024-07-31 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.004383749,0.85835244,60544451.28,22,63,25.25,90,0.733333333,MID,32559460.47,0.85835244,0.85835244
2024-07-31 00:00:00,BID CORP (SOUTH AFRICA),SOUTH AFRICA,0.004925118,0.854268737,342969486.2,22,64,453.31,90,0.733333333,HIGH,184441368.1,0.854268737,0.854268737
2024-07-31 00:00:00,HARMONY GOLD MINING COMPANY (SOUTH AFRICA),SOUTH AFRICA,0.004909554,0.851569222,341885692,22,65,178.02,90,0.733333333,HIGH,183858527.7,0.851569222,0.851569222
2024-07-31 00:00:00,IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.00478881,0.830625939,333477440,22,66,93.2,90,0.733333333,HIGH,179336756.6,0.830625939,0.830625939
2024-07-31 00:00:00,DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),NIGERIA,0.003988731,0.781006632,55088814.05,22,67,37.15,90,0.733333333,MID,29625540,0.781006632,0.781006632
2024-07-31 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.003887981,0.761279351,53697337.36,22,68,830,90,0.733333333,MID,28877234.76,0.761279351,0.761279351
2024-07-31 00:00:00,BANK OF AFRICA BUKINA FASO (BURKINA FASO),BURKINA FASO,0.003057632,0.760317697,6436357,22,69,6500,90,0.733333333,LOW,3461329.764,0.760317697,0.760317697
2024-07-31 00:00:00,BIDVEST (SOUTH AFRICA),SOUTH AFRICA,0.004312853,0.748070509,300333310.6,22,70,273.35,90,0.733333333,HIGH,161512580.4,0.748070509,0.748070509
2024-07-31 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.003744146,0.7331161,51710824.03,22,71,36.8,90,0.733333333,MID,27808932.03,0.7331161,0.7331161
2024-07-31 00:00:00,SAPH IVORY COAST (IVORY COAST),IVORY COAST,0.002756091,0.685335878,5801609.5,22,72,2810,90,0.733333333,LOW,3119976.664,0.685335878,0.685335878
2024-07-31 00:00:00,TOTALENERGIES MARKETING SENEGAL (SENEGAL),SENEGAL,0.002591708,0.644459964,5455580.5,22,73,2200,90,0.733333333,LOW,2933889.958,0.644459964,0.644459964
2024-07-31 00:00:00,WOOLWORTHS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003685375,0.639233621,256637773.3,22,74,60.2,90,0.733333333,HIGH,138014091.4,0.639233621,0.639233621
2024-07-31 00:00:00,GLENCORE (SOUTH AFRICA),SOUTH AFRICA,0.003618645,0.627659127,251990877,22,75,100.97,90,0.733333333,HIGH,135515093.8,0.627659127,0.627659127
2024-07-31 00:00:00,MONDI (SOUTH AFRICA),SOUTH AFRICA,0.003601762,0.624730805,250815222.3,22,76,357.33,90,0.733333333,HIGH,134882852.9,0.624730805,0.624730805
2024-07-31 00:00:00,MR PRICE (SOUTH AFRICA),SOUTH AFRICA,0.003589612,0.622623364,249969132.4,22,77,216.3,90,0.733333333,HIGH,134427844.6,0.622623364,0.622623364
2024-07-31 00:00:00,FOSCHINI (SOUTH AFRICA),SOUTH AFRICA,0.003565947,0.618518634,248321176.7,22,78,134.42,90,0.733333333,HIGH,133541610.6,0.618518634,0.618518634
2024-07-31 00:00:00,SOGB IVORY COAST (IVORY COAST),IVORY COAST,0.002446539,0.608361997,5149998.5,22,79,3995,90,0.733333333,LOW,2769554.749,0.608361997,0.608361997
2024-07-31 00:00:00,BICI IVORY COAST (IVORY COAST),IVORY COAST,0.002400661,0.596953946,5053425.333,22,80,9740,90,0.733333333,LOW,2717619.846,0.596953946,0.596953946
2024-07-31 00:00:00,CLICKS (SOUTH AFRICA),SOUTH AFRICA,0.003432063,0.595296304,238997939.2,22,81,354,90,0.733333333,HIGH,128527780.6,0.595296304,0.595296304
2024-07-31 00:00:00,DISCOVERY HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003382182,0.586644328,235524367.2,22,82,142.8,90,0.733333333,HIGH,126659770.8,0.586644328,0.586644328
2024-07-31 00:00:00,NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),NIGERIA,0.002971192,0.581769071,41035462.29,22,83,29.5,90,0.733333333,MID,22067959.72,0.581769071,0.581769071
2024-07-31 00:00:00,SERVAIR ABIDJAN IVORY COAST (IVORY COAST),IVORY COAST,0.002272464,0.565076064,4783567.833,22,84,2250,90,0.733333333,LOW,2572496.479,0.565076064,0.565076064
2024-07-31 00:00:00,SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,0.003244392,0.56274446,225929113.3,22,85,20.86,90,0.733333333,HIGH,121499656.5,0.56274446,0.56274446
2024-07-31 00:00:00,REMGRO (SOUTH AFRICA),SOUTH AFRICA,0.003237709,0.561585327,225463747.9,22,86,139.99,90,0.733333333,HIGH,121249393.3,0.561585327,0.561585327
2024-07-31 00:00:00,EASTERN TOBACCO EGYPT (EGYPT),EGYPT,0.003126728,0.542335381,46287317.15,20,87,22.35,90,0.666666667,MID,20572140.96,0.542335381,0.542335381
2024-07-31 00:00:00,ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003116244,0.540516995,217005291,22,88,251.86,90,0.733333333,HIGH,116700623.2,0.540516995,0.540516995
2024-07-31 00:00:00,MTN GHANA (GHANA),GHANA,0.002153006,0.535371531,4532108.505,22,89,2.34,90,0.733333333,LOW,2437267.24,0.535371531,0.535371531
2024-07-31 00:00:00,SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),EGYPT,0.003059267,0.530634243,45288646.74,20,90,27.57,90,0.666666667,MID,20128287.44,0.530634243,0.530634243
2024-07-31 00:00:00,OKOMU OIL PALM NIGERIA (NIGERIA),NIGERIA,0.002683102,0.525360164,37056623.07,22,91,292,90,0.733333333,MID,19928228.4,0.525360164,0.525360164
2024-07-31 00:00:00,JULIUS BERGER NIGERIA (NIGERIA),NIGERIA,0.002601851,0.509451003,35934460.01,22,92,97,90,0.733333333,MID,19324754.05,0.509451003,0.509451003
2024-07-31 00:00:00,TELECOM EGYPT (EGYPT),EGYPT,0.002882064,0.499898207,42665383.24,20,93,34.05,90,0.666666667,MID,18962392.55,0.499898207,0.499898207
2024-07-31 00:00:00,NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.002820637,0.489243489,196420143.5,22,94,142.66,90,0.733333333,HIGH,105630388.3,0.489243489,0.489243489
2024-07-31 00:00:00,BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,0.002775956,0.481493508,193308702.3,22,95,432,90,0.733333333,HIGH,103957124.4,0.481493508,0.481493508
2024-07-31 00:00:00,EQUITY GROUP HOLDINGS KENYA (KENYA),KENYA,0.002767801,0.480079068,33862691.33,22,96,40.5,90,0.733333333,MID,18210602.89,0.480079068,0.480079068
2024-07-31 00:00:00,DANGOTE CEMENT NIGERIA (NIGERIA),NIGERIA,0.002418626,0.473574921,33403917.06,22,97,591.1,90,0.733333333,MID,17963884.29,0.473574921,0.473574921
2024-07-31 00:00:00,EGYPT ALUMINIUM (EGYPT),EGYPT,0.002538528,0.440311377,37579758,20,98,113,90,0.666666667,MID,16702114.67,0.440311377,0.440311377
2024-07-31 00:00:00,GB AUTO EGYPT (EGYPT),EGYPT,0.00250572,0.434620795,37094077.39,20,99,13.94,90,0.666666667,MID,16486256.62,0.434620795,0.434620795
2024-07-31 00:00:00,OLD MUTUAL (SOUTH AFRICA),SOUTH AFRICA,0.002348695,0.407384551,163555640,22,100,12.32,90,0.733333333,HIGH,87956588.62,0.407384551,0.407384551
