Date,Optimized Max Sharpe
2018-09-06,1414.2659051410938
2018-09-07,1402.5656524207518
2018-09-09,1402.4386055180119
2018-09-10,1396.511405827425
2018-09-11,1394.9779337816585
2018-09-12,1380.876820381708
2018-09-13,1372.8932742865074
2018-09-14,1376.0116943411774
2018-09-16,1368.2545021536075
2018-09-17,1368.2939109852036
2018-09-18,1371.6699953494676
2018-09-19,1361.122769755096
2018-09-20,1350.847850204861
2018-09-21,1354.7431244310571
2018-09-23,1357.4800258227954
2018-09-24,1357.947075737209
2018-09-25,1356.5268757284887
2018-09-26,1360.7200257780055
2018-09-27,1366.5866678579075
2018-09-28,1365.3713324596076
2018-09-30,1365.7036909680396
2018-10-01,1365.7036909680396
2018-10-02,1360.3508689891287
2018-10-03,1360.3815964910948
2018-10-04,1356.4513083906509
2018-10-05,1350.444457409205
2018-10-08,1338.4692020897228
2018-10-09,1344.2464998328376
2018-10-10,1341.9349634421708
2018-10-11,1339.010887946345
2018-10-12,1336.7359015789766
2018-10-14,1344.5410377408086
2018-10-15,1332.9826628875467
2018-10-16,1333.1255062509556
2018-10-17,1334.7761598992176
2018-10-18,1328.2149198142035
2018-10-19,1329.1354892849972
2018-10-21,1329.7134098232834
2018-10-22,1321.7088741463112
2018-10-23,1324.0448741956034
2018-10-24,1324.1895535384306
2018-10-25,1318.8125011493498
2018-10-26,1314.3966823443807
2018-10-28,1316.6535520761693
2018-10-29,1315.613957145715
2018-10-30,1321.5150821636644
2018-10-31,1321.9370122288233
2018-11-01,1321.9370122288233
2018-11-02,1316.2198664502696
2018-11-04,1316.04701123148
2018-11-05,1325.3781013423938
2018-11-06,1328.0553565745065
2018-11-07,1324.565305818363
2018-11-08,1328.5901490657432
2018-11-09,1326.2705304460637
2018-11-11,1324.6139202186182
2018-11-12,1322.5815108339027
2018-11-13,1311.0469887196186
2018-11-14,1311.9538733703998
2018-11-15,1305.503474814318
2018-11-16,1308.9506679503431
2018-11-18,1311.1251104609291
2018-11-19,1310.3252778203912
2018-11-20,1308.975224504928
2018-11-21,1301.6834014387164
2018-11-22,1298.480570316224
2018-11-23,1301.8747953189247
2018-11-25,1296.2220495451659
2018-11-26,1296.3667798490808
2018-11-27,1299.044854754968
2018-11-28,1302.7846331345627
2018-11-29,1299.4118086663175
2018-11-30,1306.8358121287092
2018-12-03,1306.8358121287092
2018-12-04,1309.7500730105446
2018-12-05,1303.207179125822
2018-12-06,1306.7851973303789
2018-12-07,1299.022602960915
2018-12-09,1298.8922738725598
2018-12-10,1294.6506506240457
2018-12-11,1299.3586940803693
2018-12-12,1300.1268678099627
2018-12-13,1302.3324542224057
2018-12-14,1304.6286566098504
2018-12-16,1304.9053059998926
2018-12-17,1306.5234094036325
2018-12-18,1319.8012819261567
2018-12-19,1319.3566631488477
2018-12-20,1324.356756561349
2018-12-21,1327.2663880110654
2018-12-23,1326.47302131928
2018-12-24,1337.9811788996078
2018-12-25,1336.852407609752
2018-12-26,1342.2788309519178
2018-12-27,1345.5042385574116
2018-12-28,1345.8728875881538
2018-12-30,1344.0727030881305
2018-12-31,1356.3298991266283
2019-01-02,1356.3298991266283
2019-01-03,1350.7108360937677
2019-01-04,1350.4443063391507
2019-01-06,1351.9848637839493
2019-01-07,1349.023994571879
2019-01-08,1344.4698582336032
2019-01-09,1341.9400994308196
2019-01-10,1346.7959653976868
2019-01-11,1351.9710001419483
2019-01-13,1352.9108797924582
2019-01-14,1352.448522123484
2019-01-15,1354.733696472311
2019-01-16,1362.9583120089762
2019-01-17,1361.1947553919513
2019-01-18,1365.9514627376664
2019-01-20,1366.6342460088308
2019-01-21,1370.089012474556
2019-01-22,1377.9854143009964
2019-01-23,1379.628134941019
2019-01-24,1389.8965777273706
2019-01-25,1393.956878725567
2019-01-27,1397.0012383883504
2019-01-28,1396.3921145914778
2019-01-29,1403.4522960641468
2019-01-30,1403.3077571199187
2019-01-31,1390.9401561094414
2019-02-01,1390.9401561094414
2019-02-03,1390.5850147717492
2019-02-04,1388.423848872069
2019-02-05,1399.544879964668
2019-02-06,1406.4208340975333
2019-02-07,1424.0773147173288
2019-02-08,1427.470767660719
2019-02-10,1431.7182173921312
2019-02-11,1435.9670938699717
2019-02-12,1443.239898469625
2019-02-13,1449.7827697079042
2019-02-14,1441.0981981027899
2019-02-15,1449.5361002887985
2019-02-17,1453.8307325183025
2019-02-18,1455.3588137127474
2019-02-19,1459.8469476479295
2019-02-20,1468.8602573696605
2019-02-21,1468.140643527189
2019-02-22,1458.6579330046154
2019-02-24,1455.5217407247121
2019-02-25,1461.2774228444111
2019-02-26,1464.2041045686276
2019-02-27,1457.5133562368476
2019-02-28,1443.1266282286165
2019-03-01,1443.1266282286165
2019-03-03,1440.9713078188918
2019-03-04,1448.4617307992712
2019-03-05,1446.4053937638787
2019-03-06,1441.134528194809
2019-03-07,1445.5658037777823
2019-03-08,1446.8296069187347
2019-03-10,1448.3068568558513
2019-03-11,1451.3381245036223
2019-03-12,1440.6306299491403
2019-03-13,1441.4704100836677
2019-03-14,1438.0201135858204
2019-03-15,1437.7567148036114
2019-03-17,1436.4741391215794
2019-03-18,1429.8242018932312
2019-03-19,1434.4663477538138
2019-03-20,1428.8074319156506
2019-03-21,1438.5479199074423
2019-03-22,1432.9728703629073
2019-03-24,1432.6768921285288
2019-03-25,1426.8435211001697
2019-03-26,1418.8823507432467
2019-03-27,1415.883139305353
2019-03-28,1424.11370512899
2019-03-29,1419.5007709189367
2019-03-31,1418.653001327212
2019-04-01,1418.653001327212
2019-04-02,1417.5501144120235
2019-04-03,1410.048872378177
2019-04-04,1409.2192791862637
2019-04-05,1413.0736855697457
2019-04-07,1408.4591333154256
2019-04-08,1411.8614720503438
2019-04-09,1408.5287466164325
2019-04-10,1414.7870035365565
2019-04-11,1416.1139004301472
2019-04-12,1411.6545572658458
2019-04-14,1408.3553507093852
2019-04-15,1408.9384796541713
2019-04-16,1411.26547415908
2019-04-17,1410.485055078644
2019-04-18,1411.9016321771876
2019-04-19,1411.7210732950928
2019-04-21,1408.3200968219712
2019-04-22,1412.00450867453
2019-04-23,1413.545592219611
2019-04-24,1418.0527274533476
2019-04-25,1416.8884125905943
2019-04-26,1427.6507563250068
2019-04-29,1423.6311946683743
2019-04-30,1424.2501489139038
2019-05-02,1424.2501489139038
2019-05-03,1432.046528053251
2019-05-05,1429.245421893139
2019-05-06,1423.9650912720099
2019-05-07,1422.973377495797
2019-05-08,1421.357261376242
2019-05-09,1416.2970172549367
2019-05-10,1411.7806640010515
2019-05-12,1411.9083236699544
2019-05-13,1395.0571620460755
2019-05-14,1389.1668510659508
2019-05-15,1386.1066216652273
2019-05-16,1389.9357956300205
2019-05-17,1384.0292610007448
2019-05-19,1382.3122493768678
2019-05-20,1379.425691367365
2019-05-21,1374.48035962997
2019-05-22,1377.9987288051316
2019-05-23,1375.51283726467
2019-05-24,1375.1637970652891
2019-05-26,1376.1618298913859
2019-05-27,1373.1428309730718
2019-05-28,1381.6102750040604
2019-05-29,1375.1651363715882
2019-05-30,1368.3259381331643
2019-05-31,1370.1731959847225
2019-06-03,1370.1731959847225
2019-06-04,1371.6997039839566
2019-06-05,1371.972423380391
2019-06-06,1375.0749885243595
2019-06-07,1370.8657950450295
2019-06-09,1372.7977629135858
2019-06-10,1371.227049981842
2019-06-11,1370.8279064670112
2019-06-12,1371.3740302067613
2019-06-13,1371.083556527295
2019-06-14,1372.5233972895956
2019-06-16,1371.454056718112
2019-06-17,1375.4252764923358
2019-06-18,1366.7060506904522
2019-06-19,1368.0790691890772
2019-06-20,1373.1784006267594
2019-06-21,1378.6986245365158
2019-06-23,1378.6359633071654
2019-06-24,1375.6808993576783
2019-06-25,1373.7166447556235
2019-06-26,1375.8792450639442
2019-06-27,1378.5051278366395
2019-06-28,1378.5378142750258
2019-07-02,1378.5378142750258
2019-07-03,1373.6140776661425
2019-07-04,1370.048534907828
2019-07-05,1371.2121928121437
2019-07-07,1371.3668927299534
2019-07-08,1373.8723763213775
2019-07-09,1370.434738264573
2019-07-10,1372.9475890313165
2019-07-11,1362.9766947391734
2019-07-12,1362.0493737152224
2019-07-14,1356.9602215554833
2019-07-15,1352.7684617786044
2019-07-16,1344.8318864280059
2019-07-17,1333.7730085226044
2019-07-18,1332.796568760566
2019-07-19,1331.9675981170956
2019-07-21,1330.6210048991254
2019-07-22,1330.8625786633736
2019-07-23,1333.32984602641
2019-07-24,1332.826428650049
2019-07-25,1329.0316311261329
2019-07-26,1325.7412146033878
2019-07-28,1323.3525159475694
2019-07-29,1317.2892159597327
2019-07-30,1313.0588042177326
2019-07-31,1310.4229708329703
2019-08-01,1310.4229708329703
2019-08-02,1307.556343291096
2019-08-04,1308.2369718556622
2019-08-05,1306.3468692665472
2019-08-06,1298.9558870057654
2019-08-07,1297.5566238646218
2019-08-08,1296.0912473990325
2019-08-09,1298.2893705551621
2019-08-12,1296.3272007073588
2019-08-13,1293.0159567590188
2019-08-14,1286.336492517659
2019-08-15,1281.1543038572183
2019-08-16,1274.3123537513698
2019-08-18,1275.2054090119577
2019-08-19,1265.9209588599867
2019-08-20,1267.5287193898814
2019-08-21,1269.4873712912174
2019-08-22,1274.26094136546
2019-08-23,1275.999456736244
2019-08-25,1275.0641312297312
2019-08-26,1273.507087812197
2019-08-27,1271.7693815856858
2019-08-28,1269.93472828813
2019-08-29,1271.764097060339
2019-08-30,1273.451416594172
2019-09-02,1273.451416594172
2019-09-03,1271.2759832010374
2019-09-04,1267.5549137178925
2019-09-05,1274.78212583142
2019-09-06,1271.1016008392369
2019-09-08,1271.605181681979
2019-09-09,1270.7590511901105
2019-09-10,1273.4389732486998
2019-09-11,1275.662721116103
2019-09-12,1280.7700444082461
2019-09-13,1291.6984343892277
2019-09-15,1289.7645490441766
2019-09-16,1299.0103141232387
2019-09-17,1285.5200530226107
2019-09-18,1284.6082006131282
2019-09-19,1281.960805979361
2019-09-20,1281.247053841647
2019-09-22,1270.2330864275414
2019-09-23,1261.9800348767192
2019-09-24,1249.6627014810713
2019-09-25,1250.9118297077628
2019-09-26,1249.4834806010533
2019-09-27,1253.1902201632345
2019-09-29,1260.978593409706
2019-09-30,1264.7567655157977
2019-10-01,1264.7567655157977
2019-10-02,1264.8040412879225
2019-10-03,1268.3880801029518
2019-10-04,1265.1537593291837
2019-10-07,1264.6278156838232
2019-10-08,1258.6888469074172
2019-10-09,1251.4599228557336
2019-10-10,1247.7826343421157
2019-10-11,1254.060054782835
2019-10-13,1254.7022126096508
2019-10-14,1252.4640312456108
2019-10-15,1249.031725224917
2019-10-16,1250.4931508320644
2019-10-17,1251.8389719773259
2019-10-18,1253.3019675541786
2019-10-20,1253.5937196942757
2019-10-21,1252.7438811830511
2019-10-22,1254.5613348286226
2019-10-23,1261.9781024554347
2019-10-24,1258.473671310365
2019-10-25,1266.873378483675
2019-10-27,1268.2428935970659
2019-10-28,1271.862825265831
2019-10-29,1270.8815342952862
2019-10-30,1279.3432818302274
2019-10-31,1287.0866973255577
2019-11-01,1287.0866973255577
2019-11-04,1282.7294352154684
2019-11-05,1283.2541760694714
2019-11-06,1275.9694019152132
2019-11-07,1275.88906524057
2019-11-08,1267.947129707319
2019-11-11,1266.4690180646958
2019-11-12,1268.0066899361611
2019-11-13,1265.4369137934368
2019-11-14,1276.3496482112073
2019-11-15,1280.95802421184
2019-11-17,1280.6002004674021
2019-11-18,1277.0940801581592
2019-11-19,1276.0018169977413
2019-11-20,1281.571444571703
2019-11-21,1288.3649037797504
2019-11-22,1290.7548119567123
2019-11-24,1289.4702088130614
2019-11-25,1292.259513617607
2019-11-26,1291.0390827067238
2019-11-27,1291.7635436953954
2019-11-28,1293.822169326728
2019-11-29,1293.8578894145517
2019-12-02,1293.8578894145517
2019-12-03,1292.3127005536517
2019-12-04,1297.1951241745041
2019-12-05,1290.1747140249117
2019-12-06,1293.5694980693165
2019-12-08,1292.2341986254874
2019-12-09,1284.6126606535283
2019-12-10,1290.7699289681461
2019-12-11,1290.83877654045
2019-12-12,1294.3124048792247
2019-12-13,1297.0674141345787
2019-12-15,1297.940539539133
2019-12-16,1298.6023511634764
2019-12-17,1309.6916740145457
2019-12-18,1308.9385717252499
2019-12-19,1312.1324970013827
2019-12-20,1306.5230251077724
2019-12-22,1307.6542568705509
2019-12-23,1313.6207147772247
2019-12-24,1317.350786995819
2019-12-25,1316.799745554031
2019-12-26,1317.4269705487086
2019-12-27,1321.8060332899797
2019-12-29,1321.4463701887612
2019-12-30,1328.5690961280302
2019-12-31,1333.8809561366768
2020-01-02,1333.8809561366768
2020-01-03,1331.7829147484201
2020-01-05,1323.001493307889
2020-01-06,1328.1271727600238
2020-01-07,1327.2043519082074
2020-01-08,1345.1052887138574
2020-01-09,1359.4882980269822
2020-01-10,1360.523033026691
2020-01-12,1361.74543731577
2020-01-13,1357.9038030010433
2020-01-14,1356.2122082197955
2020-01-15,1351.4122569565734
2020-01-16,1357.0256211397852
2020-01-17,1358.2806919514546
2020-01-19,1357.0139591516702
2020-01-20,1363.4075763983894
2020-01-21,1364.1716784592472
2020-01-22,1368.2445668601033
2020-01-23,1373.6281691450547
2020-01-24,1374.3779334537103
2020-01-26,1373.8628729692118
2020-01-27,1369.7992189739455
2020-01-28,1364.7591560983149
2020-01-29,1368.7820766727734
2020-01-30,1365.5315313936258
2020-01-31,1364.490255401099
2020-02-03,1364.490255401099
2020-02-04,1354.0531307369354
2020-02-05,1358.1814339973146
2020-02-06,1366.4058832996616
2020-02-07,1360.2517727638156
2020-02-09,1361.6823885608235
2020-02-10,1358.568616541982
2020-02-11,1359.6898458043534
2020-02-12,1351.3622908231316
2020-02-13,1359.7688973757836
2020-02-14,1362.0313564166952
2020-02-16,1356.355328701623
2020-02-17,1362.409465503617
2020-02-18,1358.267622876679
2020-02-19,1351.215260385424
2020-02-20,1352.6781881095399
2020-02-21,1358.0077011604915
2020-02-23,1357.8081274055614
2020-02-24,1325.3315543816757
2020-02-25,1319.6694401056925
2020-02-26,1309.1087600737567
2020-02-27,1303.959017345271
2020-02-28,1283.3728123218764
2020-03-02,1283.3728123218764
2020-03-03,1288.3894160079055
2020-03-04,1287.1647159238087
2020-03-05,1292.694300965493
2020-03-06,1284.182017725078
2020-03-08,1272.6289121614122
2020-03-09,1225.018606964622
2020-03-10,1213.7259864881207
2020-03-11,1217.5983843517251
2020-03-12,1178.2512683694838
2020-03-13,1160.6943043792369
2020-03-15,1141.4409278859562
2020-03-16,1106.2164305800793
2020-03-17,1081.0606763903957
2020-03-18,1054.908525634526
2020-03-19,1048.2876239825011
2020-03-20,1066.1476553083567
2020-03-22,1078.2365036030892
2020-03-23,1069.2021294937845
