Date,Index Level
2019-04-22,666.13
2019-04-23,665.83
2019-04-24,665.76
2019-04-25,665.96
2019-04-26,664.95
2019-04-29,662.94
2019-04-30,667.71
2019-05-01,667.47
2019-05-02,669.16
2019-05-03,668.12
2019-05-06,658.91
2019-05-07,663.6
2019-05-08,661.01
2019-05-09,658.48
2019-05-10,656.41
2019-05-13,648.87
2019-05-14,646.83
2019-05-15,647.22
2019-05-16,643.56
2019-05-17,640.88
2019-05-20,639.51
2019-05-21,642.45
2019-05-22,639.34
2019-05-23,640.33
2019-05-24,639.58
2019-05-27,643.57
2019-05-28,656.77
2019-05-29,655.83
2019-05-30,651.82
2019-05-31,648.81
2019-06-03,649.7
2019-06-04,650.94
2019-06-05,651.25
2019-06-06,652.09
2019-06-07,652.21
2019-06-10,653.07
2019-06-11,655.26
2019-06-12,653.44
2019-06-13,652.36
2019-06-14,652.59
2019-06-17,658.09
2019-06-18,662.79
2019-06-19,662.25
2019-06-20,663.25
2019-06-21,662.36
2019-06-24,661.07
2019-06-25,660.34
2019-06-26,660.58
2019-06-27,660.11
2019-06-28,663.74
2019-07-01,658.58
2019-07-02,656.49
2019-07-03,658.12
2019-07-04,658.06
2019-07-05,655.59
2019-07-08,653.57
2019-07-09,652.55
2019-07-10,656.63
2019-07-11,653.85
2019-07-12,653.3
2019-07-15,648.78
2019-07-16,652.73
2019-07-17,654.66
2019-07-18,649.18
2019-07-19,652.42
2019-07-22,651.25
2019-07-23,650.98
2019-07-24,651.88
2019-07-25,652.23
2019-07-26,651.55
2019-07-29,651.04
2019-07-30,649.23
2019-07-31,650.38
2019-08-01,651.25
2019-08-02,653.23
2019-08-05,653.64
2019-08-06,652.36
2019-08-07,652.13
2019-08-08,653.78
2019-08-09,654.27
2019-08-12,655.13
2019-08-13,655.18
2019-08-14,657.62
2019-08-15,653.84
2019-08-16,652.95
2019-08-19,652.9
2019-08-20,654.6
2019-08-21,655.2
2019-08-22,656.9
2019-08-23,660.04
2019-08-26,659.49
2019-08-27,659.98
2019-08-28,662.54
2019-08-29,666.31
2019-08-30,663.8
2019-09-02,667.23
2019-09-03,664.34
2019-09-04,661.15
2019-09-05,662.46
2019-09-06,658.63
2019-09-09,659.2
2019-09-10,658.63
2019-09-11,659.63
2019-09-12,664.59
2019-09-13,667.09
2019-09-16,667.5
2019-09-17,665.82
2019-09-18,669.27
2019-09-19,667.42
2019-09-20,666.61
2019-09-23,658.39
2019-09-24,648.74
2019-09-25,653.25
2019-09-26,658.27
2019-09-27,658.61
2019-09-30,663.92
2019-10-01,667.17
2019-10-02,663.62
2019-10-03,661.26
2019-10-04,659.73
2019-10-07,659.64
2019-10-08,657.87
2019-10-09,655.02
2019-10-10,657.18
2019-10-11,658.55
2019-10-14,656.59
2019-10-15,655.41
2019-10-16,657.04
2019-10-17,659.16
2019-10-18,660.12
2019-10-21,660.21
2019-10-22,662.56
2019-10-23,662.62
2019-10-24,665.27
2019-10-25,665.24
2019-10-28,665.43
2019-10-29,667.42
2019-10-30,672.06
2019-10-31,678.18
2019-11-01,683.21
2019-11-04,683.22
2019-11-05,684.6
2019-11-06,686.85
2019-11-07,688.26
2019-11-08,685.5
2019-11-11,683.99
2019-11-12,681.5
2019-11-13,681.54
2019-11-14,686.65
2019-11-15,685.44
2019-11-18,684.64
2019-11-19,684.55
2019-11-20,683.8
2019-11-21,684.67
2019-11-22,686.17
2019-11-25,684.83
