Date,High Risk
2022-10-21,2846.3216264286343
2022-10-23,2844.147267383647
2022-10-24,2827.2119206407774
2022-10-25,2841.944263486085
2022-10-26,2829.497857104909
2022-10-27,2844.7062325274956
2022-10-28,2849.1716927159114
2022-10-30,2843.744925697175
2022-10-31,2837.353790103543
2022-11-01,2837.353790103543
2022-11-02,2834.319812709327
2022-11-03,2822.5456822845217
2022-11-04,2812.8620287046424
2022-11-06,2810.4185239506032
2022-11-07,2816.1455465943563
2022-11-08,2809.229746662359
2022-11-09,2794.1179721396966
2022-11-10,2772.124345397017
2022-11-11,2775.132974349547
2022-11-13,2783.265769952196
2022-11-14,2799.454358631513
2022-11-15,2803.2080842913338
2022-11-16,2803.833785903753
2022-11-17,2826.3404899818815
2022-11-18,2845.239273826197
2022-11-20,2844.9195080967006
2022-11-21,2847.4795243307326
2022-11-22,2848.960192896896
2022-11-23,2867.78244121955
2022-11-24,2856.9139926007338
2022-11-25,2851.736533871437
2022-11-27,2856.788643976966
2022-11-28,2846.140534534108
2022-11-29,2857.2854337102062
2022-11-30,2858.6868609287512
2022-12-01,2858.6868609287512
2022-12-02,2859.8475954823825
2022-12-04,2865.197868858518
2022-12-05,2889.0292300794226
2022-12-06,2914.624746061539
2022-12-07,2931.2007824053594
2022-12-08,2922.413738923618
2022-12-09,2929.394083633333
2022-12-11,2929.7275767718465
2022-12-12,2956.036545843287
2022-12-13,2962.7828776757106
2022-12-14,2975.933615816964
2022-12-15,2970.9382702172693
2022-12-16,2952.9712917396355
2022-12-18,2953.129578855526
2022-12-19,2950.660508034368
2022-12-20,2961.2432144099225
2022-12-21,2959.3136594563384
2022-12-22,2960.184309495957
2022-12-23,2972.729856797446
2022-12-25,2964.030151565955
2022-12-26,2974.2780874495083
2022-12-27,2973.4451593235635
2022-12-28,3009.3620883284157
2022-12-29,3010.2211090363726
2022-12-30,3036.416874216555
2023-01-03,3036.416874216555
2023-01-04,3035.820281283984
2023-01-05,3037.803070558595
2023-01-06,3026.3279089700836
2023-01-09,3043.93888613291
2023-01-10,3064.9552800399347
2023-01-11,3061.343215523597
2023-01-12,3073.2385829070395
2023-01-13,3095.669063811166
2023-01-15,3096.674563218234
2023-01-16,3111.463833478245
2023-01-17,3115.4892685710206
2023-01-18,3093.2534552586235
2023-01-19,3098.026608010462
2023-01-20,3094.440616168408
2023-01-22,3093.974748466186
2023-01-23,3104.1952283484698
2023-01-24,3101.533721890876
2023-01-25,3095.5697071696686
2023-01-26,3092.821000705179
2023-01-27,3111.217745943745
2023-01-30,3106.7168769041277
2023-01-31,3116.639418098843
2023-02-01,3116.639418098843
2023-02-02,3133.4379819073406
2023-02-03,3156.0585551942518
2023-02-05,3153.5970535897272
2023-02-06,3171.248904123105
2023-02-07,3179.1414891793747
2023-02-08,3194.201743010234
2023-02-09,3219.6939857344983
2023-02-10,3226.651491763444
2023-02-12,3226.651491763444
2023-02-13,3226.295843847756
2023-02-14,3229.573077871806
2023-02-15,3223.6159180716736
2023-02-16,3221.0066778511386
2023-02-17,3225.329102341349
2023-02-19,3224.1641623855367
2023-02-20,3206.970092862923
2023-02-21,3198.317904206112
2023-02-22,3210.801447910015
2023-02-23,3223.807211952075
2023-02-24,3251.3748541666505
2023-02-26,3251.775166260491
2023-02-27,3254.1851264157153
2023-02-28,3296.2660527654652
2023-03-01,3296.2660527654652
2023-03-02,3290.925949297233
2023-03-03,3300.194535361672
2023-03-05,3300.1186357239344
2023-03-06,3315.953249360621
2023-03-07,3300.0107413995265
2023-03-08,3305.1702297951915
2023-03-09,3313.0523969497403
2023-03-10,3313.245566426632
2023-03-12,3296.0802583379714
2023-03-13,3248.2561801524516
2023-03-14,3246.963919391024
2023-03-15,3178.5350162885634
2023-03-16,3182.159429005588
2023-03-17,3180.5211400346184
2023-03-19,3189.6859455072918
2023-03-20,3226.3195411398024
2023-03-21,3226.5938961955976
2023-03-22,3237.4917697325996
2023-03-23,3241.717412599438
2023-03-24,3234.766094546785
2023-03-26,3257.7097783345243
2023-03-27,3249.1583810868337
2023-03-28,3271.5411141020504
2023-03-29,3286.1673199816732
2023-03-30,3278.7999282137716
2023-03-31,3269.955173606745
2023-04-03,3269.955173606745
2023-04-04,3278.3231958234724
2023-04-05,3269.768688746932
2023-04-06,3268.3566695312857
2023-04-07,3267.2354801228607
2023-04-09,3270.8892698166887
2023-04-10,3274.445836052083
2023-04-11,3258.821540398695
2023-04-12,3265.9788953844068
2023-04-13,3259.1295172672853
2023-04-14,3277.7267492109613
2023-04-17,3280.9359713299787
2023-04-18,3296.5793413825613
2023-04-19,3302.3081507497022
2023-04-20,3318.893642567599
2023-04-21,3317.470945228339
2023-04-24,3319.981549773523
2023-04-25,3327.846744192502
2023-04-26,3356.2625581960124
2023-04-27,3388.1751337803707
2023-04-28,3400.295281969708
2023-04-30,3409.5303814316976
2023-05-02,3409.5303814316976
2023-05-03,3410.427417400593
2023-05-04,3401.6767757384973
2023-05-05,3433.7163504421324
2023-05-07,3430.2382864351016
2023-05-08,3467.4130564069524
2023-05-09,3455.5304476022375
2023-05-10,3460.6876059435303
2023-05-11,3469.4365929333617
2023-05-12,3480.929864582753
2023-05-14,3487.019291111098
2023-05-15,3499.173798925116
2023-05-16,3510.199061410316
2023-05-17,3515.9743695448087
2023-05-18,3511.610496344331
2023-05-19,3532.1244081561244
2023-05-22,3570.2558096995845
2023-05-23,3567.766552078078
2023-05-24,3603.22297742343
2023-05-25,3570.578643897911
2023-05-26,3592.50250817677
2023-05-29,3616.3403973748777
2023-05-30,3685.610446675479
2023-05-31,3683.4101999283935
2023-06-01,3683.4101999283935
2023-06-02,3708.4911721381527
2023-06-04,3714.3377850447932
2023-06-05,3710.3622034487685
2023-06-06,3721.585586212282
2023-06-07,3748.8192080507715
2023-06-08,3756.6724839417325
2023-06-09,3770.4935588524313
2023-06-11,3767.1364951243363
2023-06-12,3768.1504021399605
2023-06-13,3808.293015647358
2023-06-14,3866.580328532965
2023-06-15,3894.535908597917
2023-06-16,3891.060874518691
2023-06-18,3910.160467326923
2023-06-19,3912.3434497101803
2023-06-20,3937.609707619871
2023-06-21,3912.277995283871
2023-06-22,3903.02045649793
2023-06-23,3937.073017316449
2023-06-25,3934.291330370697
2023-06-26,3963.520695123491
2023-06-27,3975.7980040948337
2023-06-28,3981.377781050087
2023-06-29,3985.565373065362
2023-06-30,4014.364476377696
2023-07-03,4014.364476377696
2023-07-04,4016.036298880435
2023-07-05,4004.4505382464586
2023-07-06,4022.3992160196085
2023-07-07,4057.7340334581227
2023-07-09,4029.231256196929
2023-07-10,4080.12636215451
2023-07-11,4079.4576758612625
2023-07-12,4031.640875600373
2023-07-13,4016.0567888705314
2023-07-14,3991.1749765575814
2023-07-16,3988.4073071785047
2023-07-17,3992.9951546120274
2023-07-18,4034.282754123928
2023-07-19,4032.1978379952848
2023-07-20,4061.666426876957
2023-07-21,4094.4768155634365
2023-07-24,4080.7991395807308
2023-07-25,4072.105091578786
2023-07-26,4087.515257571368
2023-07-27,4089.902434971263
2023-07-28,4102.727150606342
2023-07-30,4122.897491891368
2023-07-31,4100.927515669992
2023-08-01,4100.927515669992
2023-08-02,4120.618566334
2023-08-03,4116.767451431454
2023-08-04,4117.797276727951
2023-08-06,4128.307973229871
2023-08-07,4136.347655571897
2023-08-08,4090.1436346125583
2023-08-09,4099.348340348311
2023-08-10,4102.710978761863
2023-08-11,4119.611018807475
2023-08-13,4123.005717481336
2023-08-14,4104.227399359222
2023-08-15,4092.9097819557524
2023-08-16,4111.564853098874
2023-08-17,4096.648728620916
2023-08-18,4072.962822523716
2023-08-20,4082.7256634542096
2023-08-21,4103.540249001907
2023-08-22,4127.681584960294
2023-08-23,4120.263220957852
2023-08-24,4116.5735538584095
2023-08-25,4123.213594517047
2023-08-27,4134.977432667541
2023-08-28,4150.850138310004
2023-08-29,4174.0943157665715
2023-08-30,4188.612595480258
2023-08-31,4183.938121756565
2023-09-01,4183.938121756565
2023-09-03,4185.990352681903
2023-09-04,4184.572223057711
2023-09-05,4194.967878230657
2023-09-06,4192.626552885657
2023-09-07,4189.613402631331
2023-09-08,4210.35570858046
2023-09-10,4211.341084815048
2023-09-11,4207.897575547803
2023-09-12,4201.45924584117
2023-09-13,4205.062866653277
2023-09-14,4218.403647255876
2023-09-15,4227.128342023183
2023-09-17,4224.689181833018
2023-09-18,4223.5550728621565
2023-09-19,4222.623265714531
2023-09-20,4227.674051516467
2023-09-21,4242.128418757608
2023-09-22,4248.526871357922
2023-09-24,4246.882634067616
2023-09-25,4258.885032096132
2023-09-26,4259.364956965619
2023-09-27,4250.640897615389
2023-09-28,4246.5455078491295
2023-09-29,4256.854752225302
2023-10-02,4256.854752225302
2023-10-03,4225.23926882575
2023-10-04,4258.633971896853
2023-10-05,4291.503678143332
2023-10-06,4283.541521282355
2023-10-08,4258.38411791428
2023-10-09,4255.972874608087
2023-10-10,4263.5586395776
2023-10-11,4258.20725066374
2023-10-12,4293.907839679226
2023-10-13,4279.650124248367
2023-10-16,4287.274379099946
2023-10-17,4310.693112761824
2023-10-18,4321.557791285422
2023-10-19,4289.923268941195
2023-10-20,4276.861175696093
2023-10-22,4295.311472953989
2023-10-23,4307.673990001605
2023-10-24,4331.468318123322
2023-10-25,4360.942749362227
2023-10-26,4343.662108944624
2023-10-27,4354.014930898536
2023-10-29,4359.233040513541
2023-10-30,4351.083280894714
2023-10-31,4362.917213538649
2023-11-01,4362.917213538649
2023-11-02,4359.653124401398
2023-11-03,4364.271883170582
2023-11-05,4371.18257878752
2023-11-06,4375.217494395826
2023-11-07,4338.807952035505
2023-11-08,4334.928899926695
2023-11-09,4350.616705179333
2023-11-10,4372.854005361822
2023-11-12,4382.90171502237
2023-11-13,4384.030337624813
2023-11-14,4395.566938942457
2023-11-15,4403.109596747478
2023-11-16,4387.989624073854
2023-11-17,4406.679795748467
2023-11-19,4407.2447851553925
2023-11-20,4417.715796041591
2023-11-21,4464.119887632778
2023-11-22,4488.96379483963
2023-11-23,4497.178507312829
2023-11-24,4497.3684811706735
2023-11-26,4502.267843429327
2023-11-27,4489.769629688486
2023-11-28,4506.9355712780725
2023-11-29,4494.34375382229
2023-11-30,4487.219778333784
2023-12-01,4487.219778333784
2023-12-03,4481.678205081511
2023-12-04,4496.4276032533035
2023-12-05,4490.524718728595
2023-12-06,4472.584665096219
2023-12-07,4483.16177685072
2023-12-08,4495.8185097382975
2023-12-10,4496.322319790423
2023-12-11,4508.4417376194415
2023-12-12,4500.363643972465
2023-12-13,4491.842752343247
2023-12-14,4501.311973494193
2023-12-15,4516.842779469553
2023-12-18,4508.582013480718
2023-12-19,4510.656588029766
2023-12-20,4539.487084989509
2023-12-21,4559.820373287191
2023-12-22,4605.752645711167
2023-12-24,4602.228462196756
2023-12-25,4601.18974611042
2023-12-26,4589.626539089698
2023-12-27,4608.376723174727
2023-12-28,4633.18353952856
2023-12-29,4698.432550985441
2023-12-31,4703.717277752704
2024-01-02,4703.717277752704
2024-01-03,4769.805375586178
2024-01-04,4775.799570019026
2024-01-05,4781.486780682386
2024-01-08,4820.654167505917
2024-01-09,4865.008991795702
2024-01-10,4840.307361475025
2024-01-11,4861.917956480219
2024-01-12,4874.498016600812
2024-01-14,4905.849862855154
2024-01-15,4932.494858495683
2024-01-16,4972.99151259051
2024-01-17,5012.587800716667
2024-01-18,5044.514138296311
2024-01-19,5073.519438377515
2024-01-21,5070.88487998762
2024-01-22,5097.598242336873
2024-01-23,5085.728896302889
2024-01-24,5093.781736885707
2024-01-25,5085.112769721813
2024-01-26,5088.068346641363
2024-01-28,5093.595153127993
2024-01-29,5076.350034952327
2024-01-30,4985.50200595741
2024-01-31,4936.527017857863
2024-02-01,4936.527017857863
2024-02-02,4985.921612332568
2024-02-04,4982.720231673606
2024-02-05,5016.670754345849
2024-02-06,4988.10870480864
2024-02-07,4987.177144284898
2024-02-08,4930.565752231036
2024-02-09,4928.1807577345
2024-02-11,4928.431292717765
2024-02-12,4937.304639539958
2024-02-13,4938.714359399382
2024-02-14,4926.197708682413
2024-02-15,4916.8615923297075
2024-02-16,4917.264547646157
2024-02-18,4917.723188699449
2024-02-19,4912.20495869466
2024-02-20,4880.03044731471
2024-02-21,4886.407938935747
2024-02-22,4899.825567699444
2024-02-23,4911.8509719736485
2024-02-25,4901.947646074448
2024-02-26,4899.334135546922
2024-02-27,4901.523233974155
2024-02-28,4870.711765627647
2024-02-29,4844.777470332549
2024-03-01,4844.777470332549
2024-03-03,4852.243744082173
2024-03-04,4874.963509468966
2024-03-05,4809.175985604951
2024-03-06,4796.56227153368
2024-03-07,4767.628001297629
2024-03-08,4796.045658485654
2024-03-10,4800.174372191393
2024-03-11,4786.534504687525
2024-03-12,4790.8230727600685
2024-03-13,4810.120188316523
2024-03-14,4827.469426602627
2024-03-15,4913.064365775821
2024-03-17,4907.552582293689
2024-03-18,4889.972113755119
2024-03-19,4955.070529787713
2024-03-20,4999.078796939719
2024-03-21,4996.277879186734
2024-03-22,5048.567718606165
2024-03-24,5048.273901185826
2024-03-25,5075.147278204773
2024-03-26,5141.101857129653
2024-03-27,5156.613828107838
2024-03-28,5195.459610703268
2024-03-29,5201.738633670067
2024-03-31,5189.646944125443
2024-04-01,5189.646944125443
2024-04-02,5186.755103882053
2024-04-03,5185.588450860318
2024-04-04,5181.999050109829
2024-04-05,5176.960512521378
2024-04-07,5173.632374399257
2024-04-08,5142.654922545259
2024-04-09,5149.494635709245
2024-04-10,5165.4622430151385
2024-04-11,5173.451381214926
2024-04-12,5131.087619131511
2024-04-15,5136.977695429742
2024-04-16,5088.081760847595
2024-04-17,5108.3865714521535
2024-04-18,5106.6139141513795
2024-04-19,5093.906475788097
2024-04-21,5093.469589885687
2024-04-22,5068.103643007665
2024-04-23,5056.381890573164
2024-04-24,5114.252045284587
2024-04-25,5130.808531523655
2024-04-26,5140.477386599318
2024-04-28,5126.693600856934
2024-04-29,5125.818371589326
2024-04-30,5115.495238670634
2024-05-01,5115.495238670634
2024-05-02,5107.996615208428
2024-05-03,5141.869479238701
2024-05-06,5146.804226975131
2024-05-07,5129.215931769575
2024-05-08,5142.645117599471
2024-05-09,5147.128672359362
2024-05-10,5161.145716991137
2024-05-12,5141.515908097274
2024-05-13,5132.922898217709
2024-05-14,5132.134499747692
2024-05-15,5143.273505618948
2024-05-16,5151.10215899797
2024-05-17,5153.974652496265
2024-05-19,5163.601499354131
2024-05-20,5168.857434664259
2024-05-21,5157.963329894697
2024-05-22,5171.110640101869
2024-05-23,5170.9573897883965
2024-05-24,5190.41674001102
2024-05-26,5191.983751907979
2024-05-27,5208.388936223973
2024-05-28,5226.333985656317
2024-05-29,5239.402503490949
2024-05-30,5255.111060692726
2024-05-31,5262.653516955158
2024-06-03,5262.653516955158
2024-06-04,5256.379536725001
2024-06-05,5270.805140722425
2024-06-06,5282.626475358915
2024-06-07,5292.252135063957
2024-06-09,5273.0730498955745
2024-06-10,5281.225181571356
2024-06-11,5306.343769197305
2024-06-12,5320.064740245725
2024-06-13,5324.256865779348
2024-06-14,5334.721288294804
2024-06-17,5325.437265041387
2024-06-18,5344.115106059762
2024-06-19,5361.052649992275
2024-06-20,5380.004251538045
2024-06-21,5385.042858976038
2024-06-23,5428.571294671563
2024-06-24,5432.551408509822
2024-06-25,5463.425663656637
2024-06-26,5484.4752389831965
2024-06-27,5494.338397422814
2024-06-28,5509.577304139472
2024-07-02,5509.577304139472
2024-07-03,5512.037438443437
2024-07-04,5537.77458497201
2024-07-05,5547.727871756445
2024-07-07,5547.220256866521
2024-07-08,5553.365941312151
2024-07-09,5552.220117010794
2024-07-10,5583.65528273853
2024-07-11,5599.983932216026
2024-07-12,5614.664089443558
2024-07-14,5612.643916539393
2024-07-15,5601.069325005926
2024-07-16,5621.399985042731
2024-07-17,5674.153912803655
2024-07-18,5701.946659560729
2024-07-19,5704.1612007617805
2024-07-21,5709.304342966637
2024-07-22,5697.432041105112
2024-07-23,5676.185669192861
2024-07-24,5687.364607568624
2024-07-25,5693.520276166645
2024-07-26,5706.964631404869
2024-07-28,5710.219244326681
2024-07-29,5762.584204604199
2024-07-30,5791.434210104367
2024-07-31,5790.1039460712
2024-08-01,5790.1039460712
2024-08-02,5813.9386539904945
2024-08-04,5805.870808996849
2024-08-05,5778.443443342984
2024-08-06,5771.953030473606
2024-08-07,5777.201418490308
2024-08-08,5801.593947029377
2024-08-09,5827.905009093248
2024-08-11,5829.565586108957
2024-08-12,5836.137272407066
2024-08-13,5854.349779029108
2024-08-14,5878.3903068453255
2024-08-15,5916.614274114026
2024-08-16,5932.325929465712
2024-08-18,5926.48761777235
2024-08-19,5891.693742102775
2024-08-20,5905.576899912074
2024-08-21,5931.553239476418
2024-08-22,5946.857948150297
2024-08-23,5998.153577365751
2024-08-25,6009.362274928811
2024-08-26,6013.545187901781
2024-08-27,6041.445652415428
2024-08-28,6089.2116235432295
2024-08-29,6098.02596142968
2024-08-30,6096.124580588085
2024-09-02,6096.124580588085
2024-09-03,6111.267411569257
2024-09-04,6065.719956992473
2024-09-05,6081.49524907719
2024-09-06,6104.992809904441
2024-09-08,6115.725047384961
2024-09-09,6132.337811967487
2024-09-10,6143.823978800369
2024-09-11,6144.720239935792
2024-09-12,6137.6645020118485
2024-09-13,6150.4509819542445
2024-09-16,6142.9287188148255
2024-09-17,6146.845617960833
2024-09-18,6159.004869927778
2024-09-19,6154.111050989073
2024-09-20,6196.675134366714
2024-09-22,6215.738601696536
2024-09-23,6185.821448346336
2024-09-24,6205.616707460762
2024-09-25,6236.288123062415
2024-09-26,6236.501610371592
2024-09-27,6217.028937919292
2024-09-29,6212.680663240514
2024-09-30,6147.0458433667245
2024-10-01,6147.0458433667245
2024-10-02,6146.568449642166
2024-10-03,6151.7530377673775
2024-10-04,6175.882365994335
2024-10-07,6180.876073425129
2024-10-08,6144.555948968307
2024-10-09,6122.322501329538
2024-10-10,6189.504713481204
2024-10-11,6189.119942460995
2024-10-13,6201.520011750099
2024-10-14,6212.010604543677
2024-10-15,6205.788554584049
2024-10-16,6223.064326899473
2024-10-17,6301.869252886718
2024-10-18,6336.156135502349
2024-10-20,6317.92415916176
2024-10-21,6332.420368192253
2024-10-22,6326.245525049215
2024-10-23,6355.108546617383
2024-10-24,6340.030063887402
2024-10-25,6368.591701589692
2024-10-27,6370.026363851762
2024-10-28,6381.802863558636
2024-10-29,6356.9798438580865
2024-10-30,6380.761569912733
2024-10-31,6391.477868225196
2024-11-01,6391.477868225196
2024-11-03,6393.196337305395
2024-11-04,6377.834332074278
2024-11-05,6385.750451155178
2024-11-06,6375.814279251711
2024-11-07,6381.7225148024845
2024-11-08,6388.987548429565
2024-11-10,6395.02350548122
2024-11-11,6405.475973951671
2024-11-12,6411.066513570354
2024-11-13,6426.667035676238
2024-11-14,6423.289371148974
2024-11-15,6436.8658036263
2024-11-17,6421.147413280301
2024-11-18,6423.902532833743
2024-11-19,6459.15934858353
2024-11-20,6515.680178823253
2024-11-21,6521.663835442735
2024-11-22,6536.5842644975755
2024-11-24,6535.537579224451
2024-11-25,6506.0655344721745
2024-11-26,6498.043089450169
2024-11-27,6447.17783831971
2024-11-28,6399.341082706037
2024-11-29,6388.657609427126
2024-12-02,6388.657609427126
2024-12-03,6395.425831148207
2024-12-04,6419.4265274595155
2024-12-05,6439.887446631293
2024-12-06,6441.479341764897
2024-12-08,6464.460988869572
2024-12-09,6446.661788372638
2024-12-10,6423.029612291849
2024-12-11,6452.337762521051
2024-12-12,6461.204356666691
2024-12-13,6499.19454524547
2024-12-15,6495.418564461364
2024-12-16,6514.243992501072
2024-12-17,6516.1476115409305
2024-12-18,6558.864842669726
2024-12-19,6608.63826890604
2024-12-20,6672.610735190336
2024-12-22,6654.035199801166
2024-12-23,6677.177116750638
2024-12-24,6681.647546662088
2024-12-25,6672.238433315525
2024-12-26,6675.936383438198
2024-12-27,6704.2796056124935
2024-12-29,6696.8834651731
2024-12-30,6703.522901667561
2024-12-31,6715.72159462834
2025-01-02,6715.72159462834
2025-01-03,6834.823424766051
2025-01-05,6834.823424766051
2025-01-06,6904.763325399751
2025-01-07,6859.407973354391
2025-01-08,6894.926837520046
2025-01-09,6948.111374214849
2025-01-10,6989.619770513433
2025-01-12,6996.238135250431
2025-01-13,6960.576121955139
2025-01-14,6886.906968512194
2025-01-15,6937.478146994835
2025-01-16,6924.502263675374
2025-01-17,6996.252610038122
2025-01-19,6996.456719249354
2025-01-20,6966.168897205758
2025-01-21,7005.611786233563
2025-01-22,7022.586294191596
2025-01-23,7028.465436002914
2025-01-24,7066.63728404624
2025-01-26,7078.541167222965
2025-01-27,7026.6642324944705
2025-01-28,7007.018002302815
2025-01-29,7026.17287883424
2025-01-30,7082.6228035873155
2025-01-31,7044.807227961136
2025-02-03,7044.807227961136
2025-02-04,7073.059497230425
2025-02-05,7060.975107579016
2025-02-06,7113.723543221453
2025-02-07,7156.207342668014
2025-02-09,7162.983480021208
2025-02-10,7223.109937601709
2025-02-11,7237.40133781045
2025-02-12,7313.171829192787
2025-02-13,7392.871562270301
2025-02-14,7408.191640484258
2025-02-16,7433.236969152304
2025-02-17,7479.278508018227
2025-02-18,7463.249592261771
2025-02-19,7491.906111930595
2025-02-20,7518.6109588415575
2025-02-21,7499.012647434243
2025-02-23,7508.001896719439
2025-02-24,7467.954663827053
2025-02-25,7440.7073393883675
2025-02-26,7488.776934944747
2025-02-27,7499.7585569224275
2025-02-28,7486.563178804175
2025-03-03,7486.563178804175
2025-03-04,7460.780243754916
2025-03-05,7437.878117813984
2025-03-06,7472.558379027115
2025-03-07,7463.337550211671
2025-03-09,7462.490068872167
2025-03-10,7431.401896432333
2025-03-11,7409.050015961366
2025-03-12,7401.060174196282
2025-03-13,7418.266736535225
2025-03-14,7411.04825092258
2025-03-16,7414.798953225199
2025-03-17,7414.435105237632
2025-03-18,7430.722685411545
2025-03-19,7481.721831602594
2025-03-20,7494.40527478892
2025-03-21,7539.63855502633
2025-03-23,7533.520506647874
2025-03-24,7516.376211490958
2025-03-25,7524.168703950379
2025-03-26,7550.345767693676
2025-03-27,7594.472500501909
2025-03-28,7614.7132283207375
2025-03-31,7614.927402484702
2025-04-01,7614.927402484702
2025-04-02,7581.469741736429
2025-04-03,7513.166251091031
2025-04-04,7469.848400762026
2025-04-06,7422.218748338404
2025-04-07,7320.199307054018
2025-04-08,7347.830468915392
2025-04-09,7242.956952510132
2025-04-10,7351.08611374477
2025-04-11,7373.886546655669
2025-04-13,7399.51145256636
2025-04-14,7546.957923813829
2025-04-15,7614.273291645778
2025-04-16,7563.1024286777365
2025-04-17,7568.91705780848
2025-04-18,7573.241626212749
2025-04-21,7573.328867258834
2025-04-22,7588.874882758469
2025-04-23,7636.7185471004395
2025-04-24,7688.2956156518785
2025-04-25,7771.467836638703
2025-04-27,7783.358464493954
2025-04-28,7834.657427766319
2025-04-29,7858.801131967936
2025-04-30,7827.766212079049
2025-05-02,7827.766212079049
2025-05-04,7836.133648540214
2025-05-05,7885.741246697904
2025-05-06,7887.560345092
2025-05-07,7887.878439509418
2025-05-08,7889.687500902303
2025-05-09,7943.362866315727
2025-05-11,7933.937060058776
2025-05-12,7958.1989120170365
2025-05-13,8001.875037900413
2025-05-14,8011.751653061575
2025-05-15,8010.373931332918
2025-05-16,8023.3996740057255
2025-05-18,8008.061399768375
2025-05-19,8045.961229242579
2025-05-20,8090.1939308878445
2025-05-21,8152.018760835007
2025-05-22,8121.282716364202
2025-05-23,8091.969997607176
2025-05-25,8081.348598113628
2025-05-26,8103.351029056572
2025-05-27,8170.361675920445
2025-05-28,8188.477017836023
2025-05-29,8199.896796141778
2025-05-30,8222.77408318975
2025-06-03,8222.77408318975
2025-06-04,8341.368481329479
2025-06-05,8332.141175632485
2025-06-06,8328.753988737499
2025-06-09,8337.984137916772
2025-06-10,8308.13629005557
2025-06-11,8329.544089703924
2025-06-12,8311.301658607968
2025-06-13,8283.295878829113
2025-06-15,8244.124924609776
2025-06-16,8199.695941592207
2025-06-17,8188.093709222367
2025-06-18,8181.838414333028
2025-06-19,8175.769515994398
2025-06-20,8238.497364078612
2025-06-22,8260.571516150072
2025-06-23,8229.793274713456
2025-06-24,8324.834835405869
2025-06-25,8392.259225132479
2025-06-26,8421.107229648047
2025-06-27,8474.507849510503
2025-06-29,8485.494291912084
2025-06-30,8469.783751479046
2025-07-01,8469.783751479046
2025-07-02,8498.90248827888
2025-07-03,8623.277525698373
2025-07-04,8651.710222178139
2025-07-06,8658.55674654933
2025-07-07,8741.782195890777
2025-07-08,8808.883075008636
2025-07-09,8825.699875310822
2025-07-10,8908.063929825164
2025-07-11,9019.5895649938
2025-07-13,9007.749955777603
2025-07-14,8996.391773872541
2025-07-15,8939.078975545883
2025-07-16,8983.740805485462
2025-07-17,8992.991119887154
2025-07-18,9052.72870568024
2025-07-20,9057.801806942416
2025-07-21,9076.923941872266
2025-07-22,9116.837293924278
2025-07-23,9116.680925159637
2025-07-24,9162.81349846587
2025-07-25,9193.408562762943
2025-07-27,9199.125022360484
2025-07-28,9247.29296577622
2025-07-29,9330.041098297734
2025-07-30,9343.999009728406
2025-07-31,9353.212134606654
2025-08-01,9353.212134606654
2025-08-03,9350.29124672698
2025-08-04,9370.23957421272
2025-08-05,9380.121490129337
2025-08-06,9512.183569559715
2025-08-07,9648.753996036236
2025-08-08,9738.721999635858
2025-08-10,9754.592031352142
2025-08-11,9863.641620256458
2025-08-12,9959.032674183702
2025-08-13,10015.169313681283
2025-08-14,9930.376178303954
2025-08-15,9878.237844873998
2025-08-17,9886.13843032168
2025-08-18,9971.209737044272
2025-08-19,9944.252001597128
2025-08-20,9839.881322570862
2025-08-21,9780.181692218639
2025-08-22,9896.726646293968
2025-08-24,9894.149611575542
2025-08-25,9941.902443816154
2025-08-26,9960.46065857823
2025-08-27,9949.481068829795
2025-08-28,9973.142258834978
2025-08-29,9943.622378441683
2025-08-31,9912.231760642342
2025-09-01,9912.231760642342
2025-09-02,9876.498550814393
2025-09-03,9751.759427643248
2025-09-04,9860.624509509138
2025-09-05,9869.43412740432
2025-09-08,9985.874043750995
2025-09-09,9979.401420465538
2025-09-10,10064.471401593248
2025-09-11,10106.265224788323
2025-09-12,10072.475060582958
2025-09-14,10077.047800259465
2025-09-15,10056.394176860917
2025-09-16,10039.898798754333
2025-09-17,10042.896924583876
2025-09-18,10088.370514188457
2025-09-19,10054.854351266307
2025-09-21,10040.234596637129
2025-09-22,10002.650308640796
2025-09-23,9997.949442566804
2025-09-24,9988.992952167784
2025-09-25,9966.960928188635
2025-09-26,9928.081222104323
2025-09-28,9938.925294202172
2025-09-29,9904.13372545346
2025-09-30,9971.496158975493
2025-10-01,9971.496158975493
2025-10-02,10032.084987604678
2025-10-03,10150.117123236354
2025-10-05,10172.892530420364
2025-10-06,10194.911711755598
2025-10-07,10185.198399302153
2025-10-08,10210.228559615556
2025-10-09,10228.662085844344
2025-10-10,10227.826838510866
2025-10-12,10247.35076624375
2025-10-13,10237.430478445463
2025-10-14,10210.293128081006
2025-10-15,10258.666512714524
2025-10-16,10304.187456780566
2025-10-17,10291.007861074697
2025-10-19,10312.263315706352
2025-10-20,10364.877745930986
2025-10-21,10404.825790674988
2025-10-22,10464.671963830131
2025-10-23,10509.927021401267
2025-10-24,10539.822710032322
2025-10-26,10571.14846895159
2025-10-27,10558.656952815461
2025-10-28,10612.09789163845
2025-10-29,10595.563307705297
2025-10-30,10608.08293964169
2025-10-31,10602.887107519744
2025-11-03,10602.887107519744
2025-11-04,10556.899198966283
2025-11-05,10580.55671877403
2025-11-06,10697.100181429718
2025-11-07,10697.074442289037
2025-11-09,10708.94976902833
2025-11-10,10531.636629260065
2025-11-11,10416.22887416627
2025-11-12,10510.552396256808
