Date,Country,Weight
2020-12-31,SENEGAL,0.0552359295269482
2020-12-31,SOUTH AFRICA,0.39999999999999997
2020-12-31,TANZANIA,0.06813430288736112
2020-12-31,UGANDA,0.0018523453286236455
2021-01-31,EGYPT,0.06921609763144919
2021-01-31,KENYA,0.027367222818987104
2021-01-31,MAURITIUS,0.0012064265260759673
2021-01-31,MOROCCO,0.00695638326265016
2021-01-31,NAMIBIA,0.0022930162813886517
2021-01-31,NIGER,0.008425609672244599
2021-01-31,NIGERIA,0.36276847006335167
2021-01-31,SENEGAL,0.0551628184351772
2021-01-31,SOUTH AFRICA,0.4
2021-01-31,TANZANIA,0.06660395530867548
2021-02-28,EGYPT,0.07603309919448699
2021-02-28,KENYA,0.04177743401335954
2021-02-28,MAURITIUS,0.0014130796532588143
2021-02-28,MOROCCO,0.0029912528918159195
2021-02-28,NAMIBIA,0.0043114645104193995
2021-02-28,NIGER,0.013443986481152768
2021-02-28,NIGERIA,0.365251104679275
2021-02-28,SENEGAL,0.030497087931759627
2021-02-28,SOUTH AFRICA,0.39999999999999997
2021-02-28,TANZANIA,0.059253088287195
2021-02-28,UGANDA,0.005028402357276854
2021-03-31,EGYPT,0.08497252923205866
2021-03-31,KENYA,0.04582334871083215
2021-03-31,MAURITIUS,0.002282119122243561
2021-03-31,MOROCCO,0.004349391173415432
2021-03-31,NAMIBIA,0.003410541634078074
2021-03-31,NIGER,0.00872309719681049
2021-03-31,NIGERIA,0.36917236837254225
2021-03-31,SENEGAL,0.02002481134476138
2021-03-31,SOUTH AFRICA,0.4
2021-03-31,TANZANIA,0.05408361519068083
2021-03-31,UGANDA,0.007158178022577146
2021-04-30,EGYPT,0.07270882298310151
2021-04-30,KENYA,0.04530648531974155
2021-04-30,MAURITIUS,0.004610086933552968
2021-04-30,MOROCCO,0.00560096770065366
2021-04-30,NAMIBIA,0.0024660885187870094
2021-04-30,NIGER,0.007470976403827463
2021-04-30,NIGERIA,0.31002627374827074
2021-04-30,RWANDA,0.001128565253170348
2021-04-30,SENEGAL,0.03201399301762373
2021-04-30,SOUTH AFRICA,0.4
2021-04-30,TANZANIA,0.11622655013762444
2021-04-30,UGANDA,0.0024411899836466627
2021-05-31,EGYPT,0.050878069992480256
2021-05-31,KENYA,0.07767483874551057
2021-05-31,MALAWI,0.011679985629874337
2021-05-31,MAURITIUS,0.00331238819024875
2021-05-31,MOROCCO,0.0073291075971925095
2021-05-31,NAMIBIA,0.0036399912517407654
2021-05-31,NIGER,0.003083523486999974
2021-05-31,NIGERIA,0.32833080527334707
2021-05-31,SENEGAL,0.05021774086036291
2021-05-31,SOUTH AFRICA,0.39999999999999997
2021-05-31,TANZANIA,0.06066246119806175
2021-05-31,UGANDA,0.003191087774181064
2021-06-30,EGYPT,0.11031159461777612
2021-06-30,KENYA,0.08513903447413707
2021-06-30,MALAWI,0.02233233504002718
2021-06-30,MAURITIUS,0.0030007441525192508
2021-06-30,MOROCCO,0.0080876178294918
2021-06-30,NAMIBIA,0.005376040840569476
2021-06-30,NIGER,0.0035882857505617725
2021-06-30,NIGERIA,0.26466539790176763
2021-06-30,RWANDA,0.005083410615790252
2021-06-30,SENEGAL,0.041696548719485804
2021-06-30,SOUTH AFRICA,0.3999999999999999
2021-06-30,TANZANIA,0.050718990057873545
2021-07-31,EGYPT,0.06873273460715533
2021-07-31,KENYA,0.06638447588161167
2021-07-31,MAURITIUS,0.003375121637141752
2021-07-31,MOROCCO,0.008191642669633554
2021-07-31,NAMIBIA,0.004094688072314113
2021-07-31,NIGER,0.003054991510466856
2021-07-31,NIGERIA,0.2616406716451844
2021-07-31,RWANDA,0.0023070459195708225
2021-07-31,SENEGAL,0.047440861996056016
2021-07-31,SOUTH AFRICA,0.4
2021-07-31,TANZANIA,0.12177495454224556
2021-07-31,UGANDA,0.010997897626099672
2021-07-31,ZIMBABWE,0.0020049138925204704
2021-08-31,EGYPT,0.098656669599209
2021-08-31,KENYA,0.058291013593750454
2021-08-31,MALAWI,0.006255242421778346
2021-08-31,NAMIBIA,0.002798692603078648
2021-08-31,NIGER,0.012496853831669182
2021-08-31,NIGERIA,0.20673071778513744
2021-08-31,SENEGAL,0.03016602695228613
2021-08-31,SOUTH AFRICA,0.4
2021-08-31,TANZANIA,0.17630512308243917
2021-08-31,UGANDA,0.008299660130651637
2021-09-30,EGYPT,0.13136776826701654
2021-09-30,KENYA,0.050687522874801265
2021-09-30,MALAWI,0.0060258287579304445
2021-09-30,MAURITIUS,0.0022457655985360834
2021-09-30,MOROCCO,0.004466639938934411
2021-09-30,NAMIBIA,0.0026261518736203056
2021-09-30,NIGER,0.010647031736430208
2021-09-30,NIGERIA,0.23505806997515447
2021-09-30,SENEGAL,0.041639669051080457
2021-09-30,SOUTH AFRICA,0.3999999999999999
2021-09-30,TANZANIA,0.11063124242776083
2021-09-30,TOGO,0.0018221873547494367
2021-09-30,UGANDA,0.0027821221439855073
2021-10-31,EGYPT,0.14080078959438036
2021-10-31,KENYA,0.054967333789569375
2021-10-31,MALAWI,0.0039351858400909455
2021-10-31,MAURITIUS,0.00302530895577957
2021-10-31,MOROCCO,0.007182220412330133
2021-10-31,NAMIBIA,0.0031089664187218045
2021-10-31,NIGER,0.012603163264445124
2021-10-31,NIGERIA,0.2883490964884647
2021-10-31,SENEGAL,0.05319418745518351
2021-10-31,SOUTH AFRICA,0.39999999999999997
2021-10-31,TANZANIA,0.02853594417474082
2021-10-31,TOGO,0.002287265400567634
2021-10-31,ZIMBABWE,0.00201053820572604
2021-11-30,EGYPT,0.13061970519053512
2021-11-30,KENYA,0.06338677362758102
2021-11-30,MALAWI,0.009361226910077814
2021-11-30,MAURITIUS,0.002374147840071863
2021-11-30,MOROCCO,0.005703414936000392
2021-11-30,NAMIBIA,0.0018590195148294674
2021-11-30,NIGER,0.005050452569458366
2021-11-30,NIGERIA,0.3187694121698297
2021-11-30,SENEGAL,0.03380762102408796
2021-11-30,SOUTH AFRICA,0.4
2021-11-30,TANZANIA,0.02747747091520833
2021-11-30,ZIMBABWE,0.0015907553023200756
2021-12-31,EGYPT,0.14121817293704617
2021-12-31,KENYA,0.05544029376618669
2021-12-31,MALAWI,0.0014814830241866932
2021-12-31,MAURITIUS,0.0026053250947975825
2021-12-31,MOROCCO,0.014623811676527607
2021-12-31,NAMIBIA,0.0029155204324261205
2021-12-31,NIGER,0.0058991360439903445
2021-12-31,NIGERIA,0.2703528906180303
2021-12-31,SENEGAL,0.050408350449241364
2021-12-31,SOUTH AFRICA,0.3999999999999999
2021-12-31,TANZANIA,0.030848702938425857
2021-12-31,UGANDA,0.022725728389757453
2021-12-31,ZIMBABWE,0.0014805846293838999
2022-01-31,EGYPT,0.10232546763264445
2022-01-31,KENYA,0.03715205906488863
2022-01-31,MAURITIUS,0.001519893430798899
2022-01-31,MOROCCO,0.014346514644372955
2022-01-31,NAMIBIA,0.002973047508624894
2022-01-31,NIGER,0.007242607715646354
2022-01-31,NIGERIA,0.31515326219336226
2022-01-31,RWANDA,0.003174339866189324
2022-01-31,SENEGAL,0.040967343160718574
2022-01-31,SOUTH AFRICA,0.39999999999999997
2022-01-31,TANZANIA,0.06961853059026113
2022-01-31,UGANDA,0.003378442219420853
2022-01-31,ZIMBABWE,0.002148491973071754
2022-02-28,EGYPT,0.08903641948694192
2022-02-28,KENYA,0.03781499160643555
2022-02-28,MALAWI,0.0014474927602341047
2022-02-28,MAURITIUS,0.0016985958081512994
2022-02-28,MOROCCO,0.004228180650083337
2022-02-28,NAMIBIA,0.002281518425431954
2022-02-28,NIGER,0.013501355104224027
2022-02-28,NIGERIA,0.33328625360939207
2022-02-28,RWANDA,0.007672135444104969
2022-02-28,SENEGAL,0.030108350472052813
2022-02-28,SOUTH AFRICA,0.4
2022-02-28,TANZANIA,0.07233799218224193
2022-02-28,UGANDA,0.004866367076003462
2022-02-28,ZIMBABWE,0.001720347374702532
2022-03-31,EGYPT,0.15626629874291081
2022-03-31,KENYA,0.0379498235894882
2022-03-31,MAURITIUS,0.0020987520311168428
2022-03-31,MOROCCO,0.0018489269908773798
2022-03-31,NAMIBIA,0.004159470024475854
2022-03-31,NIGER,0.014469529090904711
2022-03-31,NIGERIA,0.30472876381818637
2022-03-31,RWANDA,0.01530346618222528
2022-03-31,SENEGAL,0.034697358695187114
2022-03-31,SOUTH AFRICA,0.39999999999999986
2022-03-31,TANZANIA,0.023866410620099247
2022-03-31,ZIMBABWE,0.004611200214528277
2022-04-30,EGYPT,0.13848868572223547
2022-04-30,KENYA,0.026043520603639507
2022-04-30,MALAWI,0.00495124289694536
2022-04-30,MAURITIUS,0.0018486929527071693
2022-04-30,NAMIBIA,0.00368160887858104
2022-04-30,NIGER,0.009365092613494197
2022-04-30,NIGERIA,0.3168272463249789
2022-04-30,RWANDA,0.015226227647284447
2022-04-30,SENEGAL,0.0339949805731183
2022-04-30,SOUTH AFRICA,0.39999999999999997
2022-04-30,TANZANIA,0.04243141014921043
2022-04-30,TOGO,0.001857424334686138
2022-04-30,ZIMBABWE,0.005283867303119012
2022-05-31,EGYPT,0.08941851531648162
2022-05-31,KENYA,0.034740239069454795
2022-05-31,MALAWI,0.007918801438765312
2022-05-31,NAMIBIA,0.004026617992096731
2022-05-31,NIGER,0.014311191636989015
2022-05-31,NIGERIA,0.34333372192050265
2022-05-31,RWANDA,0.002609619305534045
2022-05-31,SENEGAL,0.03266693235737886
2022-05-31,SOUTH AFRICA,0.4
2022-05-31,TANZANIA,0.06455712224928173
2022-05-31,TOGO,0.0016214034295487405
2022-05-31,ZIMBABWE,0.004795835283966645
2022-06-30,EGYPT,0.09905197839856443
2022-06-30,KENYA,0.04111792291296529
2022-06-30,MAURITIUS,0.0023455206590851313
2022-06-30,MOROCCO,0.004540362665083123
2022-06-30,NAMIBIA,0.0045308140035410635
2022-06-30,NIGER,0.011916160324142286
2022-06-30,NIGERIA,0.32577856718857423
2022-06-30,RWANDA,0.002145165779099343
2022-06-30,SENEGAL,0.02718326550149916
2022-06-30,SOUTH AFRICA,0.3999999999999999
2022-06-30,TANZANIA,0.07248438942307471
2022-06-30,ZIMBABWE,0.008905853144371414
2022-07-31,EGYPT,0.09245110892770741
2022-07-31,KENYA,0.04643935394335997
2022-07-31,MALAWI,0.009682214362473365
2022-07-31,MAURITIUS,0.0081553605648199
2022-07-31,MOROCCO,0.004212527013690414
2022-07-31,NAMIBIA,0.0036077418851442537
2022-07-31,NIGER,0.01178471796938013
2022-07-31,NIGERIA,0.32125673336526134
2022-07-31,RWANDA,0.002369342592069708
2022-07-31,SENEGAL,0.03908675844980611
2022-07-31,SOUTH AFRICA,0.4
2022-07-31,TANZANIA,0.040670047785036405
2022-07-31,UGANDA,0.00798054381814452
2022-07-31,ZIMBABWE,0.01230354932310652
2022-08-31,EGYPT,0.18546633899597714
2022-08-31,KENYA,0.028789097787162533
2022-08-31,MALAWI,0.008253414792526403
2022-08-31,MAURITIUS,0.0017912935612959477
2022-08-31,NAMIBIA,0.003373663589364552
2022-08-31,NIGER,0.003269486514861563
2022-08-31,NIGERIA,0.26195943282519923
2022-08-31,SENEGAL,0.023525881270712944
2022-08-31,SOUTH AFRICA,0.4
2022-08-31,TANZANIA,0.06795132934142542
2022-08-31,TOGO,0.002752054736555146
2022-08-31,UGANDA,0.004055959083756758
2022-08-31,ZIMBABWE,0.008812047501162426
2022-09-30,EGYPT,0.14698914788617415
2022-09-30,KENYA,0.032546670375256236
2022-09-30,MALAWI,0.01320013357019727
2022-09-30,MOROCCO,0.0040237568597669806
2022-09-30,NAMIBIA,0.00457790314841463
2022-09-30,NIGER,0.019479079178178097
2022-09-30,NIGERIA,0.20664695778124997
2022-09-30,RWANDA,0.02016866846232288
2022-09-30,SENEGAL,0.04065490757554242
2022-09-30,SOUTH AFRICA,0.4
2022-09-30,TANZANIA,0.09836612506544351
2022-09-30,TOGO,0.003285057953706535
2022-09-30,UGANDA,0.004402791465430776
2022-09-30,ZIMBABWE,0.005658800678316405
2022-10-31,EGYPT,0.20247897091278685
2022-10-31,KENYA,0.035131362973324476
2022-10-31,MALAWI,0.01809373534747605
2022-10-31,MOROCCO,0.005560527884222614
2022-10-31,NAMIBIA,0.00478181755149183
2022-10-31,NIGER,0.022490758369194577
2022-10-31,NIGERIA,0.2116515693741547
2022-10-31,RWANDA,0.0024469104595019825
2022-10-31,SENEGAL,0.04667722905836272
2022-10-31,SOUTH AFRICA,0.39999999999999997
2022-10-31,TANZANIA,0.029814805084038803
2022-10-31,UGANDA,0.008531347664362816
2022-10-31,ZIMBABWE,0.012340965321082633
2022-11-30,EGYPT,0.24841305681914408
2022-11-30,KENYA,0.02987835456027114
2022-11-30,MALAWI,0.017017373792899367
2022-11-30,NAMIBIA,0.0036145721055208103
2022-11-30,NIGER,0.012875153285849856
2022-11-30,NIGERIA,0.21518235291466964
2022-11-30,SENEGAL,0.02792113833366435
2022-11-30,SOUTH AFRICA,0.39999999999999997
2022-11-30,TANZANIA,0.030824416051253287
2022-11-30,UGANDA,0.00668075622236242
2022-11-30,ZIMBABWE,0.007592825914364864
2022-12-31,EGYPT,0.26261608016344706
2022-12-31,KENYA,0.02250483087981819
2022-12-31,MALAWI,0.01618660510545133
2022-12-31,MOROCCO,0.0031281892365105446
2022-12-31,NAMIBIA,0.002034007220252197
2022-12-31,NIGER,0.008299326409867443
2022-12-31,NIGERIA,0.21046346376525102
2022-12-31,RWANDA,0.01224410596122646
2022-12-31,SENEGAL,0.03249479737373939
2022-12-31,SOUTH AFRICA,0.39999999999999997
2022-12-31,TANZANIA,0.02433008401105687
2022-12-31,UGANDA,0.0017662699041378661
2022-12-31,ZIMBABWE,0.003932239969241638
2023-01-31,EGYPT,0.20562074965739635
2023-01-31,KENYA,0.02766997887413879
2023-01-31,MAURITIUS,0.0014495042418529952
2023-01-31,NAMIBIA,0.0018910876984868422
2023-01-31,NIGER,0.006739323458138099
2023-01-31,NIGERIA,0.24636373497933534
2023-01-31,RWANDA,0.013892183738463033
2023-01-31,SENEGAL,0.039383213997808524
2023-01-31,SOUTH AFRICA,0.4
2023-01-31,TANZANIA,0.03671211385220135
2023-01-31,UGANDA,0.014486942633641104
2023-01-31,ZIMBABWE,0.005791166868537513
2023-02-28,EGYPT,0.2566236768211262
2023-02-28,KENYA,0.02469428817860357
2023-02-28,MALAWI,0.0018730689997613647
2023-02-28,MAURITIUS,0.0017467601663014197
2023-02-28,NAMIBIA,0.002722702572999792
2023-02-28,NIGER,0.007492596919901853
2023-02-28,NIGERIA,0.23110986828556843
2023-02-28,SENEGAL,0.0369016632204902
2023-02-28,SOUTH AFRICA,0.4
2023-02-28,TANZANIA,0.0285914199618916
2023-02-28,UGANDA,0.005376909857381349
2023-02-28,ZIMBABWE,0.0028670450159742488
2023-03-31,EGYPT,0.24102173175238442
2023-03-31,KENYA,0.026265231989613703
2023-03-31,MALAWI,0.001326492905852092
2023-03-31,MAURITIUS,0.0016701147252741854
2023-03-31,MOROCCO,0.0028691678548766917
2023-03-31,NAMIBIA,0.0028184080590130155
2023-03-31,NIGER,0.011888608727890018
2023-03-31,NIGERIA,0.24517013648110436
2023-03-31,SENEGAL,0.044462405879159554
2023-03-31,SOUTH AFRICA,0.39999999999999997
2023-03-31,TANZANIA,0.015324687072721263
2023-03-31,UGANDA,0.007183014552110698
2023-04-30,EGYPT,0.2507587116739625
2023-04-30,KENYA,0.035899424892503175
2023-04-30,MALAWI,0.005101889498078895
2023-04-30,MAURITIUS,0.002557351044556069
2023-04-30,MOROCCO,0.002124084128126434
2023-04-30,NAMIBIA,0.0032746826224318145
2023-04-30,NIGER,0.012191501376146528
2023-04-30,NIGERIA,0.20625831249800286
2023-04-30,RWANDA,0.0033929015608336562
2023-04-30,SENEGAL,0.03623452496944713
2023-04-30,SOUTH AFRICA,0.3999999999999999
2023-04-30,TANZANIA,0.034281677494878406
2023-04-30,UGANDA,0.004672377499748516
2023-04-30,ZIMBABWE,0.003252560741284006
2023-05-31,EGYPT,0.1364063959011987
2023-05-31,KENYA,0.016310507250542842
2023-05-31,MALAWI,0.015665752959027533
2023-05-31,NAMIBIA,0.0018579747116729524
2023-05-31,NIGER,0.012289961712879448
2023-05-31,NIGERIA,0.30858918373728844
2023-05-31,RWANDA,0.0032706211534184303
2023-05-31,SENEGAL,0.022369515032559663
2023-05-31,SOUTH AFRICA,0.4
2023-05-31,TANZANIA,0.06522795936813144
2023-05-31,UGANDA,0.015966146992279818
2023-05-31,ZIMBABWE,0.0020459811810007137
2023-06-30,EGYPT,0.11404074881151949
2023-06-30,KENYA,0.008608515240516888
2023-06-30,MALAWI,0.017249036193645397
2023-06-30,MOROCCO,0.001847656859056022
2023-06-30,NIGER,0.007156057508371378
2023-06-30,NIGERIA,0.3619307772631921
2023-06-30,SENEGAL,0.024897393103527836
2023-06-30,SOUTH AFRICA,0.4
2023-06-30,TANZANIA,0.0555656611272213
2023-06-30,UGANDA,0.006479437189110515
2023-06-30,ZIMBABWE,0.002224716703838907
2023-07-31,EGYPT,0.11892573813407632
2023-07-31,KENYA,0.015504123287729045
2023-07-31,MALAWI,0.012396253896652986
2023-07-31,MAURITIUS,0.0017080557932097414
2023-07-31,MOROCCO,0.0019365237548680952
2023-07-31,NIGER,0.006820627927811581
2023-07-31,NIGERIA,0.4
2023-07-31,SENEGAL,0.016574446798366477
2023-07-31,SOUTH AFRICA,0.4
2023-07-31,TANZANIA,0.01880217671378884
2023-07-31,UGANDA,0.005298335285423133
2023-07-31,ZIMBABWE,0.002033718408073798
2023-08-31,EGYPT,0.1581197421612884
2023-08-31,KENYA,0.017363618765313494
2023-08-31,MALAWI,0.011120807309187939
2023-08-31,MAURITIUS,0.0016522352034642187
2023-08-31,NIGER,0.010615474083706836
2023-08-31,NIGERIA,0.34991896829433816
2023-08-31,RWANDA,0.0056965508161587455
2023-08-31,SENEGAL,0.02738039708998233
2023-08-31,SOUTH AFRICA,0.4
2023-08-31,TANZANIA,0.01454829340276224
2023-08-31,UGANDA,0.0016800147752565739
2023-08-31,ZIMBABWE,0.0019038980985409606
2023-09-30,EGYPT,0.17252400004323717
2023-09-30,KENYA,0.0127278001124827
2023-09-30,MALAWI,0.01565020778015672
2023-09-30,MOROCCO,0.0014869097221620793
2023-09-30,NIGER,0.008687643403501017
2023-09-30,NIGERIA,0.274253698990827
2023-09-30,RWANDA,0.0031074083912856496
2023-09-30,SENEGAL,0.03215341827266621
2023-09-30,SOUTH AFRICA,0.4
2023-09-30,TANZANIA,0.0774803677444214
2023-09-30,ZIMBABWE,0.0019285455392599204
2023-10-31,EGYPT,0.2082918216917363
2023-10-31,KENYA,0.009378123508658453
2023-10-31,MALAWI,0.008373620190608609
2023-10-31,MOROCCO,0.0023226459038458457
2023-10-31,NIGER,0.008386059692272817
2023-10-31,NIGERIA,0.25495342339342825
2023-10-31,SENEGAL,0.022347146666650126
2023-10-31,SOUTH AFRICA,0.39999999999999997
2023-10-31,TANZANIA,0.06459031180926877
2023-10-31,UGANDA,0.004677180736469588
2023-10-31,ZIMBABWE,0.016679666407061228
2023-11-30,EGYPT,0.22749247036687123
2023-11-30,KENYA,0.009124076230680855
2023-11-30,MALAWI,0.01540739709588442
2023-11-30,MOROCCO,0.0020817608318198155
2023-11-30,NIGER,0.00588809552240774
2023-11-30,NIGERIA,0.30032785979321097
2023-11-30,SENEGAL,0.01479601419621673
2023-11-30,SOUTH AFRICA,0.4
2023-11-30,TANZANIA,0.01895657211284154
2023-11-30,UGANDA,0.0034500470167427313
2023-11-30,ZIMBABWE,0.0024757068333239795
2023-12-31,EGYPT,0.23513723403636927
2023-12-31,KENYA,0.005598036796381859
2023-12-31,MALAWI,0.0077342163074069405
2023-12-31,MOROCCO,0.004299456550242874
2023-12-31,NIGER,0.007931051133080106
2023-12-31,NIGERIA,0.29093431881214155
2023-12-31,SENEGAL,0.021682424539928816
2023-12-31,SOUTH AFRICA,0.4
2023-12-31,TANZANIA,0.02432039332235644
2023-12-31,UGANDA,0.00236286850209211
2024-01-31,EGYPT,0.15786865287909807
2024-01-31,KENYA,0.005802441291384436
2024-01-31,NIGER,0.003161262900036929
2024-01-31,NIGERIA,0.3851273039603028
2024-01-31,SENEGAL,0.016729820498436104
2024-01-31,SOUTH AFRICA,0.4
2024-01-31,TANZANIA,0.025619708396182064
2024-01-31,UGANDA,0.001680957345727205
2024-01-31,ZIMBABWE,0.004009852728832427
2024-02-29,EGYPT,0.2013108400955667
2024-02-29,KENYA,0.006356784558164894
2024-02-29,MALAWI,0.002912723686543818
2024-02-29,MOROCCO,0.0014051799342686619
2024-02-29,NIGER,0.003086041090860905
2024-02-29,NIGERIA,0.3240740677398514
2024-02-29,SENEGAL,0.009470336812062448
2024-02-29,SOUTH AFRICA,0.4
2024-02-29,TANZANIA,0.03847689367194706
2024-02-29,ZIMBABWE,0.01290713241073419
2024-03-31,EGYPT,0.24114895193499677
2024-03-31,KENYA,0.014851860769683962
2024-03-31,MALAWI,0.0031046014685324154
2024-03-31,NIGER,0.0063163673978983035
2024-03-31,NIGERIA,0.24814799665357298
2024-03-31,SENEGAL,0.017712805494187044
2024-03-31,SOUTH AFRICA,0.39999999999999997
2024-03-31,TANZANIA,0.043227403120291635
2024-03-31,UGANDA,0.0012396151432496148
2024-03-31,ZIMBABWE,0.02425039801758727
2024-04-30,EGYPT,0.18634102997288
2024-04-30,KENYA,0.022146314899939457
2024-04-30,MALAWI,0.011985672624002734
2024-04-30,NIGER,0.008745602554660557
2024-04-30,NIGERIA,0.28781711294725487
2024-04-30,RWANDA,0.0022426473157171256
2024-04-30,SENEGAL,0.023949918336098025
2024-04-30,SOUTH AFRICA,0.3999999999999999
2024-04-30,TANZANIA,0.04000162329956094
2024-04-30,UGANDA,0.0017946602626130966
2024-04-30,ZIMBABWE,0.014975417787273244
2024-05-31,EGYPT,0.16564150063793226
2024-05-31,KENYA,0.0134199414917416
2024-05-31,MALAWI,0.014685813233080366
2024-05-31,MOROCCO,0.0013484771804077897
2024-05-31,NIGER,0.0074916646863253085
2024-05-31,NIGERIA,0.31960403695913125
2024-05-31,RWANDA,0.0034897749140770993
2024-05-31,SENEGAL,0.022669322303989672
2024-05-31,SOUTH AFRICA,0.4
2024-05-31,TANZANIA,0.047009316567355956
2024-05-31,UGANDA,0.004640152025958568
2024-06-30,EGYPT,0.18562261209886038
2024-06-30,KENYA,0.016854513163241353
2024-06-30,MALAWI,0.015559153269180944
2024-06-30,MOROCCO,0.0016954146359479947
2024-06-30,NAMIBIA,0.0015286857680623669
2024-06-30,NIGER,0.011650116212647856
2024-06-30,NIGERIA,0.2878353664488694
2024-06-30,RWANDA,0.003377846888821496
2024-06-30,SENEGAL,0.028341789885920923
2024-06-30,SOUTH AFRICA,0.4
2024-06-30,TANZANIA,0.04226089720768908
2024-06-30,UGANDA,0.003758737717053141
2024-06-30,ZIMBABWE,0.0015148667037050926
2024-07-31,EGYPT,0.2329497506286773
2024-07-31,KENYA,0.006861136918190035
2024-07-31,MALAWI,0.005822708407466603
2024-07-31,NAMIBIA,0.001947147355323625
2024-07-31,NIGER,0.004638021020794684
2024-07-31,NIGERIA,0.2943626086637662
2024-07-31,SENEGAL,0.024279229732221425
2024-07-31,SOUTH AFRICA,0.4
2024-07-31,TANZANIA,0.024303841159749037
2024-07-31,UGANDA,0.0048355561138111215
2024-08-31,EGYPT,0.26619323470671974
2024-08-31,KENYA,0.009727326086371337
2024-08-31,MALAWI,0.007909269608321265
2024-08-31,NIGER,0.005780836164691309
2024-08-31,NIGERIA,0.2515305619632237
2024-08-31,SENEGAL,0.015894455627656137
2024-08-31,SOUTH AFRICA,0.4
2024-08-31,TANZANIA,0.038811087314000264
2024-08-31,UGANDA,0.004153228529016239
2024-09-30,EGYPT,0.3021991042620704
2024-09-30,KENYA,0.006567368381775884
2024-09-30,MALAWI,0.01866311103331356
2024-09-30,NIGER,0.007130614270752115
2024-09-30,NIGERIA,0.22660800930208055
2024-09-30,SENEGAL,0.023259582890191345
2024-09-30,SOUTH AFRICA,0.4
2024-09-30,TANZANIA,0.015572209859816314
2024-10-31,EGYPT,0.23046769973255682
2024-10-31,KENYA,0.003514198414994217
2024-10-31,MALAWI,0.01784973682424498
2024-10-31,NIGER,0.00313799922912307
2024-10-31,NIGERIA,0.23577640217448048
2024-10-31,SENEGAL,0.027624615353882092
2024-10-31,SOUTH AFRICA,0.3999999999999999
2024-10-31,TANZANIA,0.07794046462029493
2024-10-31,UGANDA,0.0036888836504234157
2024-11-30,EGYPT,0.1799532594315648
2024-11-30,KENYA,0.009651372679502949
2024-11-30,MALAWI,0.015196508829543444
2024-11-30,NAMIBIA,0.0017592662522396836
2024-11-30,NIGER,0.0019285362942771682
2024-11-30,NIGERIA,0.28293537026618776
2024-11-30,SENEGAL,0.017781243127726904
2024-11-30,SOUTH AFRICA,0.39999999999999997
2024-11-30,TANZANIA,0.08333239413403466
2024-11-30,UGANDA,0.007462048984922483
2024-12-31,EGYPT,0.17532807707324605
2024-12-31,KENYA,0.009339643697508055
2024-12-31,MALAWI,0.015347955439918383
2024-12-31,MOROCCO,0.0019065292820646725
2024-12-31,NIGER,0.002809112735421761
2024-12-31,NIGERIA,0.2933070602110434
2024-12-31,SENEGAL,0.022714067652291114
2024-12-31,SOUTH AFRICA,0.4
2024-12-31,TANZANIA,0.07432200374570999
2024-12-31,UGANDA,0.0049255501627967
2025-01-31,EGYPT,0.11747838628341932
2025-01-31,KENYA,0.008315420631915788
2025-01-31,MALAWI,0.01150110217362106
2025-01-31,MOROCCO,0.0026524443020272776
2025-01-31,NIGER,0.001795752401344368
2025-01-31,NIGERIA,0.36242894272480797
2025-01-31,SENEGAL,0.012511104231081985
2025-01-31,SOUTH AFRICA,0.39999999999999997
2025-01-31,TANZANIA,0.07519398194327997
2025-01-31,UGANDA,0.008122865308502149
2025-02-28,EGYPT,0.13973710910666565
2025-02-28,KENYA,0.010337793983732258
2025-02-28,MALAWI,0.014161054804961534
2025-02-28,NIGER,0.0025166209011329285
2025-02-28,NIGERIA,0.33103140046871576
2025-02-28,SENEGAL,0.012844106457975006
2025-02-28,SOUTH AFRICA,0.39999999999999997
2025-02-28,TANZANIA,0.07949336708588134
2025-02-28,UGANDA,0.009878547190935588
2025-03-31,EGYPT,0.1576254806489178
2025-03-31,KENYA,0.00801499843471215
2025-03-31,MALAWI,0.016363844126070823
2025-03-31,MOROCCO,0.0024685832725031124
2025-03-31,NIGER,0.006557717631219718
2025-03-31,NIGERIA,0.2647755412705997
2025-03-31,SENEGAL,0.01838194135029429
2025-03-31,SOUTH AFRICA,0.4
2025-03-31,TANZANIA,0.12292441714496985
2025-03-31,UGANDA,0.0028874761207125146
2025-04-30,EGYPT,0.1236822146639756
2025-04-30,KENYA,0.010642716981437485
2025-04-30,MALAWI,0.019766506769829915
2025-04-30,MOROCCO,0.005780245195715159
2025-04-30,NIGER,0.009443553420376375
2025-04-30,NIGERIA,0.2973108646719757
2025-04-30,SENEGAL,0.020898433871551752
2025-04-30,SOUTH AFRICA,0.40000000000000013
2025-04-30,TANZANIA,0.10250881877592043
2025-04-30,UGANDA,0.009966645649217598
2025-05-31,EGYPT,0.13969898331161865
2025-05-31,KENYA,0.011393772128673398
2025-05-31,MALAWI,0.017488660654831244
2025-05-31,NIGER,0.0024920526536114595
2025-05-31,NIGERIA,0.3056076134244418
2025-05-31,SENEGAL,0.019440178347479794
2025-05-31,SOUTH AFRICA,0.4
2025-05-31,TANZANIA,0.09466455408461688
2025-05-31,UGANDA,0.009214185394726794
2025-06-30,EGYPT,0.12919794247654623
2025-06-30,KENYA,0.008409645232779314
2025-06-30,MALAWI,0.02429672649859114
2025-06-30,NIGER,0.004241048612176994
2025-06-30,NIGERIA,0.28940158984739
